品种,报表名,报表代码CtrName,字段代码,字段中文名
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,MSECUCODE,代码
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,SECURITYSHORTNAME,名称
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,NEW,收盘价格(元)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,CHG,涨跌幅(%)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,BMONEY,买入金额(万元)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,SMONEY,卖出金额(万元)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,TVAL,深股通成交金额(万元)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,ZTVAL,股票成交金额(万元)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,BILI,深股通成交占比(%)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,ZSZ,总市值(亿元)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,CNT,累计上榜次数
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,CURRENCY,币种
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,STR_PUBLISHNAMEZJH,证监会行业(2012)
沪深股票,深股通十大活跃成交股,ActiveStockTOP10SZInfo,STR_PUBLISHNAMEDC3,东财行业
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,TRADEDATE,交易日期
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,DEC_RANK,排名
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,MSECUCODE,代码
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,SECURITYSHORTNAME,名称
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,NEW,收盘价格(元)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,CHG,涨跌幅(%)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,BMONEY,买入金额(万元)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,SMONEY,卖出金额(万元)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,TVAL,港股通成交金额(万元)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,ZTVAL,股票成交金额(万元)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,BILI,港股通成交占比(%)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,ZSZ,总市值(亿元)
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,CNT,累计上榜次数
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,CURRENCY,币种
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,STR_PUBLISHNAMEZJH,GISC行业
沪深股票,深港股通十大活跃成交股,ActiveStockTOP10SZHKInfo,STR_PUBLISHNAMEDC3,港交所行业
沪深股票,南北资金流向,CapitalFlowNS,TRADEDATES,交易区间
沪深股票,南北资金流向,CapitalFlowNS,PURCHASEDIRECTION,区间资金净流向(亿元)
沪深股票,南北资金流向,CapitalFlowNS,TOTALNETPURCHASE,区间资金净流向金额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,NORTHNETPURCHASE,区间北向资金净买入(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SOUTHNETPURCHASE,区间南向资金净买入(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SHBALANCE,沪股通区间总余额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SHPURCHASE,沪股通区间买入额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SHSALE,沪股通区间卖出额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SHNETPURCHASE,沪股通区间净买入(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SZBALANCE,深股通区间总余额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SZPURCHASE,深股通区间买入额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SZSALE,深股通区间卖出额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,SZNETPURCHASE,深股通区间净买入(亿元)
沪深股票,南北资金流向,CapitalFlowNS,HKTOTALBALANCE,港股通区间总余额(亿元)
沪深股票,南北资金流向,CapitalFlowNS,HKTOTALPURCHASE,港股通买入额(亿港元)
沪深股票,南北资金流向,CapitalFlowNS,HKTOTALSALE,港股通区间卖出额(亿港元)
沪深股票,南北资金流向,CapitalFlowNS,HKTOTALNETPURCHASECNY,港股通区间净买入(亿元)
沪深股票,南北资金流向,CapitalFlowNS,HKTOTALNETPURCHASEHKD,港股通区间净买入(亿港元)
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,BOARD_CODE,板块编码
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,BOARD_NAME,板块名称
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,TRADE_DATE,交易日期
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,INDEX_CHANGE_RATIO,板块最新涨跌幅
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,COMPOSITION_QUANTITY,北向持股只数
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,HK_VALUE,北向持股市值
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,HK_BOARD_RATIO,北向持股市值占板块比例(不含%)
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,BOARD_HK_RATIO,板块市值占北向资金比例(不含%)
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,COMPOSITION_QUANTITY_ADD,增持股票只数
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,ADD_MARKET_CAP,增持市值
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,ADD_RATIO,增持市值增幅(不含%)
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,ADD_BOARD_RATIO,增持占板块比例(不含%)
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,ADD_HK_RATIO,增持占北向资金比例(不含%)
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MAXADD_SECUCODE,增持最大股票代码
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MAXADD_SECURITY_NAME,增持最大股票名称
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MINADD_SECUCODE,减持最大股票代码
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MINADD_SECURITY_NAME,减持最大股票名称
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MAXADD_RATIO_SECUCODE,增持最大股占总股本比股票代码
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MAXADD_RATIO_SECURITY_NAME,增持最大股占总股本比股票名称
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MINADD_RATIO_SECUCODE,减持最大股占总股本比股票代码
沪深股票,北向资金增持板块排行统计,NorthBoardStaticsInfo,MINADD_RATIO_SECURITY_NAME,减持最大股占总股本比股票名称
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,SECUCODE,证券代码(带后缀)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,SECURITYNAME,证券名称
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,TRADEDATE,交易日期
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,CLOSEPRICE,收盘价
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,CHANGERATE,涨跌幅(%)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,HOLDSHARES,持仓数量(万股)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,HOLDMARKETCAP,持仓市值(万元)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,FREESHARESRATIO,持仓占流通股比(%)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,TOTALSHARESRATIO,持仓占总股本股比(%)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,INDUSTRYNAME,行业名称
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,ADDMARKETCAP,增持市值(万元)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,ADDSHARESREPAIR,增持数量(修正)(万股)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,ADDSHARESAMP,增持幅度(%)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,FREECAPRATIOCHG,增持市值占变动前流通市值比(‰)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,TOTALRATIOCHG,增持市值占变动前总市值比(‰)
沪深股票,北向增持个股排行统计,NorthStockRankStaticsInfo,MUTUALTYPE,沪深港通类型
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,HOLDDATE,持股日期
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,ORGNAME,机构名称
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,HOLDNUM,机构持股个数
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,HOLDMARKETCAP,持股市值(元)
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,HOLDMARKETCAPONE,持股市值1日变化(元)
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,HOLDMARKETCAPFIVE,持股市值5日变化(元)
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,HOLDMARKETCAPTEN,持股市值10日变化(元)
沪深股票,南北向机构持股排行统计,NSOrgRankStaticsInfo,MARKETTYPE,沪深港通类型
沪深股票,大股东增持一览,HoldIncreaseInfo,SECURITYCODE,代码
沪深股票,大股东增持一览,HoldIncreaseInfo,SECURITYSHORTNAME,名称
沪深股票,大股东增持一览,HoldIncreaseInfo,NOTICEDATE,公告日期
沪深股票,大股东增持一览,HoldIncreaseInfo,BDJZRQ,变动截止日期
沪深股票,大股东增持一览,HoldIncreaseInfo,SHAREHDNAME,股东名称
沪深股票,大股东增持一览,HoldIncreaseInfo,CHANGENUM,变动数量(万股)
沪深股票,大股东增持一览,HoldIncreaseInfo,BDSLZLTB,变动数量占流通股比(%)
