指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
11496,价值变动净收益/利润总额（TTM）,ths_value_chg_ni_to_tp_ttm_hks,%,港股财务分析 / 港股盈利能力,货币币种、TTM基准日,是
05723,营业周期,ths_operating_cycle_hks,天,港股财务分析 / 港股营运能力,,是
05724,存货周转天数,ths_inventory_turnover_days_hks,天,港股财务分析 / 港股营运能力,,是
05725,应收账款及票据周转天数,ths_receivable_turnover_days_hks,天,港股财务分析 / 港股营运能力,,是
05726,存货周转率,ths_inventory_turnover_hks,次,港股财务分析 / 港股营运能力,,是
05727,应收账款及票据周转率,ths_account_receivable_turnover_hks,次,港股财务分析 / 港股营运能力,,是
05728,流动资产周转率,ths_current_asset_turnover_hks,次,港股财务分析 / 港股营运能力,,是
05729,固定资产周转率,ths_fixed_asset_turnover_ratio_hks,次,港股财务分析 / 港股营运能力,,是
05730,总资产周转率,ths_total_capital_turnover_hks,次,港股财务分析 / 港股营运能力,,是
07508,营运资金周转天数,ths_operate_capital_turnover_days_hks,天,港股财务分析 / 港股营运能力,,是
07509,营运资金周转率,ths_operating_capital_turnover_hks,次,港股财务分析 / 港股营运能力,,是
10179,毛利,ths_gross_margin_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表,货币币种,是
10180,经营活动净收益,ths_operating_activity_net_income_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表,货币币种,是
10181,价值变动净收益,ths_value_chg_net_income_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表,货币币种,是
10182,息税前利润EBIT,ths_ebit_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表,货币币种,是
10183,息税折旧摊销前利润EBITDA,ths_ebitda_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表,货币币种,是
17508,非经常性损益,ths_non_recurring_gains_and_losses_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表,,是
17509,扣除非经常性损益后的归属母公司股东净利润,ths_net_profit_after_nrgal_atsolc_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表,,是
06770,营业收入(TTM),ths_or_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06771,毛利(TTM),ths_gross_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06772,销售费用(TTM),ths_sales_fee_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06773,管理费用(TTM),ths_managementfee_ttm_hk,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06774,财务费用(TTM),ths_financialfee_ttm_hk,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06775,资产减值损失(TTM),ths_asset_impairment_loss_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06776,经营溢利(TTM),ths_operatingprofit_hk,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06777,息税前利润(TTM),ths_ebit_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06778,税前利润(TTM),ths_profit_before_tax_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06779,税后利润(TTM),ths_profit_after_tax_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
06780,归属于母公司股东的净利润(TTM),ths_parentcompanyshareholdersnetprofit_ttm_hk,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
10195,经营活动净收益（TTM）,ths_oa_net_income_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
10196,价值变动净收益（TTM）,ths_value_change_net_income_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
10197,营业成本-非金融类（TTM）,ths_operating_cost_nonfinance_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
10198,期间费用（TTM）,ths_period_charge_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
10199,营业成本-金融类（TTM）,ths_operating_cost_financial_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
11459,利息支出（TTM）,ths_interest_pay_annual_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
11460,少数股东损益（TTM）,ths_minitory_holder_gal_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
11461,非营业利润（TTM）,ths_nonoperate_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
11462,所得税（TTM）,ths_income_tax_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
16619,息税折旧摊销前利润(TTM),ths_ebitda_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
10193,企业自由现金流量,ths_corp_free_cash_flow_hks,元,港股财务分析 / 港股衍生报表数据 / 基于现金流量表,货币币种,是
10194,当期计提折旧与摊销,ths_daa_ott_hks,元,港股财务分析 / 港股衍生报表数据 / 基于现金流量表,货币币种,是
06781,经营活动产生的现金流量净额(TTM),ths_netcashflowfromoperatingactivities_ttm_hk,元,港股财务分析 / 港股衍生报表数据 / 基于现金流量表TTM,货币币种、TTM基准日,是
06782,投资活动产生的现金流量净额(TTM),ths_ncf_from_ia_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于现金流量表TTM,货币币种、TTM基准日,是
06783,融资活动产生的现金流量净额(TTM),ths_margin_trading_net_cf_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于现金流量表TTM,货币币种、TTM基准日,是
06784,现金及现金等价物净增加额(TTM),ths_net_increase_in_cce_ttm_hks,元,港股财务分析 / 港股衍生报表数据 / 基于现金流量表TTM,货币币种、TTM基准日,是
10184,全部投入资本,ths_total_invested_capital_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10185,营运资金,ths_operating_capital_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10186,净营运资本,ths_net_operation_capital_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10187,有形资产,ths_tangible_asset_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10188,留存收益,ths_retained_income_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10189,净债务,ths_net_debt_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10190,带息负债,ths_debt_with_interest_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10191,无息流动负债,ths_noninterest_current_liab_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
10192,无息非流动负债,ths_noninterest_noncurrent_liab_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
17015,有形资产净值,ths_tanv_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表,货币币种,是
06785,资产总计(MRQ),ths_assets_mrq_hks,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表MRQ,货币币种,是
06786,负债合计(MRQ),ths_totaldebt_mrq_hk,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表MRQ,货币币种,是
06787,权益合计(MRQ),ths_totalequity_hk,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表MRQ,货币币种,是
06788,归属于母公司的股东权益(MRQ),ths_parentcompanyshareholdersequity_mrq_hk,元,港股财务分析 / 港股衍生报表数据 / 基于资产负债表MRQ,货币币种,是
05710,资产负债率,ths_asset_liab_ratio_hks,%,港股财务分析 / 港股资本结构,,是
05711,权益乘数,ths_equity_multiplier_hks,,港股财务分析 / 港股资本结构,,是
05712,流动资产／总资产,ths_flow_assets_to_total_assets_hks,%,港股财务分析 / 港股资本结构,,是
05713,非流动资产／总资产,ths_noncurrent_assets_to_ta_hks,%,港股财务分析 / 港股资本结构,,是
05714,流动负债／负债合计,ths_flow_debt_to_total_debt_hks,%,港股财务分析 / 港股资本结构,,是
05715,非流动负债／负债合计,ths_noncurrent_liab_to_total_liab_hks,%,港股财务分析 / 港股资本结构,,是
08974,归属母公司股东的权益／全部投入资本,ths_equity_atsopc_to_total_invest_hks,%,港股财务分析 / 港股资本结构,,是
08975,带息债务／全部投入资本,ths_dwi_toall_invest_capital_hks,%,港股财务分析 / 港股资本结构,,是
11497,有形资产/总资产,ths_ta_to_total_asset_hks,%,港股财务分析 / 港股资本结构,货币币种,是
11498,长期资本负债率,ths_lt_liability_ratio_hks,%,港股财务分析 / 港股资本结构,货币币种,是
10701,存款总额,ths_total_deposit_amt_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10702,贷款总额,ths_total_loan_amt_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10703,贷款损失准备,ths_loan_loss_reserve_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10704,不良贷款(NPLs),ths_bad_loan_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10705,非计息负债,ths_non_interest_liab_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10706,非生息资产,ths_non_living_asset_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10707,核心资本净额,ths_net_core_capital_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10708,计息负债,ths_interest_bearing_liab_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10709,风险加权资产净额,ths_wgt_risk_net_amt_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10710,净利差,ths_np_margin_hks,%,港股财务分析 / 港股银行业专项指标,,是
10711,生息资产,ths_interest_earning_assets_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10712,市场风险资本,ths_mkt_rist_capital_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10713,资本净额,ths_net_capital_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10714,非利息收入,ths_non_interest_income_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10715,一级资本净额,ths_net_primary_capital_net_amt_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10716,核心一级资本净额,ths_net_core_first_capital_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10717,重组贷款,ths_recombine_loan_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10718,银行理财产品余额,ths_bank_wm_balance_hks,元,港股财务分析 / 港股银行业专项指标,货币币种,是
10719,最大十家客户贷款比例,ths_top10_customer_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10720,不良贷款比例－3级分类,ths_bad_loan_ratio_third_classi_hks,%,港股财务分析 / 港股银行业专项指标,,是
10721,贷款损失准备充足率,ths_loan_loss_reserve_adequacy_hks,%,港股财务分析 / 港股银行业专项指标,,是
10722,不良贷款率,ths_bad_loan_rate_hks,%,港股财务分析 / 港股银行业专项指标,,是
10723,资本充足率,ths_capital_adequacy_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10724,核心资本充足率,ths_core_capital_adequacy_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10725,拨备覆盖率,ths_provision_coverage_hks,%,港股财务分析 / 港股银行业专项指标,,是
10726,存贷款比例,ths_deposit_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10727,存贷款比例(人民币),ths_deposit_and_loan_ratio_rmb_hks,%,港股财务分析 / 港股银行业专项指标,,是
10728,存贷款比例(外币),ths_deposit_and_loan_ratio_fc_hks,%,港股财务分析 / 港股银行业专项指标,,是
10729,短期资产流动性比例(人民币),ths_st_asset_liquid_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10730,短期资产流动性比例(外币),ths_st_asset_liquid_ratio_fc_hks,%,港股财务分析 / 港股银行业专项指标,,是
10731,拆入资金比例,ths_lending_funds_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10732,拆出资金比例,ths_borrowing_funds_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10733,备付金比例(人民币),ths_provision_ratio_rmb_hks,%,港股财务分析 / 港股银行业专项指标,,是
10734,备付金比例(外币),ths_provision_ratio_fc_hks,%,港股财务分析 / 港股银行业专项指标,,是
10735,利息回收率,ths_interest_recovery_hks,%,港股财务分析 / 港股银行业专项指标,,是
10736,净息差,ths_net_interest_margin_hks,%,港股财务分析 / 港股银行业专项指标,,是
10737,非利息收入占比(％),ths_non_interest_income_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10738,生息资产平均利率(%),ths_living_asset_avg_interest_hks,%,港股财务分析 / 港股银行业专项指标,,是
10739,付息负债平均利率(%),ths_interest_liab_avg_interest_hks,%,港股财务分析 / 港股银行业专项指标,,是
10740,单一最大客户贷款比例,ths_loan_ratio_slc_hks,%,港股财务分析 / 港股银行业专项指标,,是
10741,成本收入比(％),ths_cost_income_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10742,一级资本充足率,ths_first_capital_adequacy_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10743,核心一级资本充足率,ths_core_fc_adequacy_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10744,流动性覆盖率,ths_lcr_hks,%,港股财务分析 / 港股银行业专项指标,,是
10745,杠杆率,ths_leverage_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10746,中长期贷款比率(外币),ths_lt_loan_ratio_foreign_currency_hks,%,港股财务分析 / 港股银行业专项指标,,是
10747,中长期贷款比率(人民币),ths_lt_loan_ratio_rmb_hks,%,港股财务分析 / 港股银行业专项指标,,是
10748,短期资产流动性比例,ths_st_asset_flow_ratio_hks,%,港股财务分析 / 港股银行业专项指标,,是
10814,个人存款-存款余额,ths_pd_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10815,个人定期存款-存款余额,ths_prd_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10816,个人活期存款-存款余额,ths_pcd_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10817,公司存款-存款余额,ths_cd_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10818,公司定期存款-存款余额,ths_crd_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10819,公司活期存款-存款余额,ths_ccd_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10820,定期存款-存款余额,ths_regular_deposit_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10821,活期存款-存款余额,ths_current_deposit_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 存款结构指标,货币币种,是
10822,保证贷款-贷款余额,ths_gl_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10823,保证贷款-不良贷款金额,ths_gl_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10824,抵押贷款-贷款余额,ths_ml_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10825,抵押贷款-不良贷款金额,ths_ml_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10826,信用贷款-贷款余额,ths_cl_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10827,信用贷款-不良贷款金额,ths_cl_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10828,质押贷款-贷款余额,ths_pl_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10829,质押贷款-不良贷款金额,ths_pl_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10830,企业贷款和垫款-贷款余额,ths_cla_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10831,企业贷款和垫款-不良贷款金额,ths_cla_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10832,个人贷款和垫款-贷款余额,ths_pla_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10833,个人贷款和垫款-不良贷款金额,ths_pla_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10834,票据贴现-贷款余额,ths_bd_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10835,票据贴现-不良贷款金额,ths_bd_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10836,短期贷款-贷款余额,ths_st_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10837,短期贷款-不良贷款金额,ths_st_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10838,中长期贷款-贷款余额,ths_mlt_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10839,中长期贷款-不良贷款金额,ths_mlt_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10840,个人住房贷款-贷款余额,ths_phl_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10841,个人住房贷款-不良贷款金额,ths_phl_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10842,个人消费贷款-贷款余额,ths_pcl_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10843,个人消费贷款-不良贷款金额,ths_pcl_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10844,个人经营性贷款-贷款余额,ths_pol_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10845,个人经营性贷款-不良贷款金额,ths_pol_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10846,个人汽车贷款-贷款余额,ths_pal_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10847,个人汽车贷款-不良贷款金额,ths_pal_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10848,其他个人贷款-贷款余额,ths_opl_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10849,其他个人贷款-不良贷款金额,ths_opl_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10850,信用卡贷款-贷款余额,ths_credit_card_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10851,信用卡贷款-不良贷款金额,ths_credit_card_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种,是
10852,信用卡贷款-不良贷款率,ths_credit_card_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10853,其他个人贷款-不良贷款率,ths_opl_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10854,个人汽车贷款-不良贷款率,ths_pal_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10855,个人经营性贷款-不良贷款率,ths_pol_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10856,个人消费贷款-不良贷款率,ths_pcl_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10857,个人住房贷款-不良贷款率,ths_phl_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10858,中长期贷款-不良贷款率,ths_mlt_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10859,短期贷款-不良贷款率,ths_st_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10860,票据贴现-不良贷款率,ths_bd_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10861,个人贷款和垫款-不良贷款率,ths_pla_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10862,企业贷款和垫款-不良贷款率,ths_cla_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10863,质押贷款-不良贷款率,ths_pl_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10864,信用贷款-不良贷款率,ths_cl_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10865,抵押贷款-不良贷款率,ths_ml_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10866,保证贷款-不良贷款率,ths_gl_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,,是
10867,按行业-贷款余额,ths_industry_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种、行业名称,是
10868,按行业-不良贷款金额,ths_industry_bad_loan_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,货币币种、行业名称,是
10869,按行业-不良贷款率,ths_industry_bad_loan_ratio_hks,%,港股财务分析 / 港股银行业专项指标 / 存贷款结构指标 / 贷款结构指标,行业名称,是
10763,短期贷款－平均余额,ths_sl_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10764,短期贷款-利息收入,ths_sl_interest_income_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10765,中长期贷款－平均余额,ths_mll_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10766,中长期贷款-利息收入,ths_mll_interest_income_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10767,企业存款－平均余额,ths_cd_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10768,企业存款-利息支出,ths_cd_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10769,企业定期存款-平均余额,ths_corp_fd_avg_balance_y_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10770,企业定期存款-利息支出,ths_crd_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10771,企业活期存款-平均余额,ths_corp_cd_avg_balance_y_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10772,企业活期存款-利息支出,ths_ccd_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10773,储蓄存款－平均余额,ths_sd_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10774,储蓄存款-利息支出,ths_sd_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10775,储蓄定期存款-平均余额,ths_avg_balance_fixed_deposit_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10776,储蓄定期存款-利息支出,ths_srd_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10777,储蓄活期存款-平均余额,ths_avg_balance_current_deposit_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10778,储蓄活期存款-利息支出,ths_scd_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10779,其他存款-平均余额,ths_od_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10780,其他存款-利息支出,ths_od_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10781,个人贷款-平均余额,ths_pl_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10782,个人贷款-利息收入,ths_pl_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10783,企业贷款-平均余额,ths_cl_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10784,企业贷款-利息收入,ths_cl_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10785,保证贷款-平均余额,ths_gl_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10786,保证贷款-利息收入,ths_gl_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10787,抵押贷款-平均余额,ths_ml_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10788,抵押贷款-利息收入,ths_ml_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10789,票据贴现-平均余额,ths_bd_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10790,票据贴现-利息收入,ths_bd_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10791,信用贷款-平均余额,ths_credit_loan_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10792,信用贷款-利息收入,ths_credit_loan_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10793,质押贷款-平均余额,ths_pledge_loan_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10794,质押贷款-利息收入,ths_pledge_loan_interest_cost_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
10795,其他贷款-平均余额,ths_ol_avg_balance_hks,元,港股财务分析 / 港股银行业专项指标 / 平均存贷款利率,货币币种,是
