指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
08474,总市值,ths_market_value_uss,元,美股估值指标,货币,是
08691,市盈率(PE),ths_pe_uss,,美股估值指标,报告期类型,是
08692,市盈率(PE、TTM),ths_pe_ttm_uss,,美股估值指标,TTM基准日,是
09623,历史PEG,ths_his_peg_uss,,美股估值指标,增长率(G值)匹配方法,是
09624,市净率(PB),ths_pb_uss,,美股估值指标,财政年度、报告期类型,是
09626,市现率(PCF、经营现金流),ths_pcf_operate_cash_flow_uss,,美股估值指标,财政年度、报告期类型,是
09627,市现率(PCF、经营现金流TTM),ths_pcf_operate_cash_flow_ttm_uss,,美股估值指标,TTM基准日,是
09628,市现率(PCF、现金净流量),ths_pcf_cash_net_flow_uss,,美股估值指标,财政年度、报告期类型,是
09629,市现率(PCF、现金净流量TTM),ths_pcf_cash_net_flow_ttm_uss,,美股估值指标,TTM基准日,是
09630,市销率(PS),ths_ps_uss,,美股估值指标,财政年度、报告期类型,是
09631,市销率(PS，TTM),ths_ps_ttm_uss,,美股估值指标,TTM基准日,是
12142,流通市值,ths_current_mv_usk,元,美股估值指标,货币,是
12143,股权价值,ths_right_value_usk,元,美股估值指标,货币,是
12144,企业价值(含货币资金)(EV1),ths_ev1_usk,元,美股估值指标,货币,是
12145,企业价值(不含货币资金)(EV2),ths_ev2_usk,元,美股估值指标,货币,是
12146,企业倍数,ths_ev2_to_ebitda_usk,,美股估值指标,,是
16761,"市净率(PB,MRQ)",ths_pb_mrq_usk,,美股估值指标,,是
16762,"市净率(PB,最新)",ths_pb_latest_usk,,美股估值指标,基准日,是
16809,加权市盈率（PE）,ths_pg_wgt_uss,,美股估值指标,年度,是
16810,加权市盈率（PE、TTM）,ths_pe_wgt_ttm_uss,,美股估值指标,TTM基准日,是
16824,市盈率(PE、LYR),ths_pe_lyr_uss,,美股估值指标,,是
16827,"市销率(PS,LYR)",ths_ps_lyr_uss,,美股估值指标,,是
17753,股息率_近12个月,ths_dividend_rate_12m_usk,%,美股估值指标,,是
07516,CIK编码,ths_cik_uss,,美股基本资料 / 美股公司资料,,
07611,公司中文名称,ths_corp_cn_name_uss,,美股基本资料 / 美股公司资料,,
07612,公司英文名称,ths_corp_name_en_uss,,美股基本资料 / 美股公司资料,,
07613,成立日期,ths_established_date_uss,,美股基本资料 / 美股公司资料,,
07614,会计年结日,ths_accounting_date_uss,,美股基本资料 / 美股公司资料,,
07615,总经理,ths_general_manager_uss,,美股基本资料 / 美股公司资料,,
07616,董事会秘书,ths_secretary_uss,,美股基本资料 / 美股公司资料,,
07617,经营范围,ths_operating_scope_uss,,美股基本资料 / 美股公司资料,,
07619,所属SIC行业,ths_the_sic_industry_uss,,美股基本资料 / 美股公司资料,行业级别,
07621,员工总数,ths_staff_num_uss,,美股基本资料 / 美股公司资料,,是
07622,注册地址,ths_reg_address_uss,,美股基本资料 / 美股公司资料,,
07623,办公地址,ths_office_address_uss,,美股基本资料 / 美股公司资料,,
07624,邮政编码,ths_postcode_uss,,美股基本资料 / 美股公司资料,,
07625,公司电话,ths_corp_tel_uss,,美股基本资料 / 美股公司资料,,
07626,公司传真,ths_corp_fax_uss,,美股基本资料 / 美股公司资料,,
07627,公司电子邮件地址,ths_corp_email_uss,,美股基本资料 / 美股公司资料,,
07628,公司网站,ths_corp_website_uss,,美股基本资料 / 美股公司资料,,
07629,高管成员(现任),ths_sm_current_uss,,美股基本资料 / 美股公司资料,,
07630,董事会成员(现任),ths_mem_of_bod_resolution_plan_ad_uss,,美股基本资料 / 美股公司资料,,
09934,注册资本,ths_reg_capital_uss,元,美股基本资料 / 美股公司资料,,是
09935,法人代表,ths_legal_representative_uss,,美股基本资料 / 美股公司资料,,
09936,注册地所在国家或地区,ths_registrate_nation_or_district_uss,,美股基本资料 / 美股公司资料,,
12672,审计机构,ths_audit_office_usk,,美股基本资料 / 美股公司资料,年度,
17773,企业地址,ths_corp_address_usk,,美股基本资料 / 美股公司资料,,
30022,公司英文名称,corp_name_en,,美股基本资料 / 美股公司资料,,
07513,股票简称,ths_stock_short_name_uss,,美股基本资料 / 美股证券资料,,
07514,股票代码,ths_stock_code_uss,,美股基本资料 / 美股证券资料,,
07515,同花顺代码,ths_thscode_uss,,美股基本资料 / 美股证券资料,,
07517,股票种类,ths_stock_varieties_uss,,美股基本资料 / 美股证券资料,,
07518,上市日期,ths_listed_date_uss,,美股基本资料 / 美股证券资料,,
07519,交易市场,ths_td_mkt_uss,,美股基本资料 / 美股证券资料,,
07520,上市板块,ths_listing_plate_uss,,美股基本资料 / 美股证券资料,,
07521,上市地点,ths_listed_exchange_uss,,美股基本资料 / 美股证券资料,,
07522,终止上市日期,ths_stop_listing_date_uss,,美股基本资料 / 美股证券资料,,
07523,所属概念,ths_the_concept_uss,,美股基本资料 / 美股证券资料,,
07524,是否属于重要指数成分,ths_is_important_index_constituent_uss,,美股基本资料 / 美股证券资料,所属指数,
07620,所属GICS行业,ths_the_gics_industry_uss,,美股基本资料 / 美股证券资料,行业分类,
17055,所属GICS行业代码,ths_gics_industry_code_uss,,美股基本资料 / 美股证券资料,行业分类,
03105,MACD指数平滑异同移动平均线,ths_macd_uss,,美股技术指标,长期周期、短期周期、周期、MCAD指标选项、复权方式、计算周期,是
03115,KDJ随机指标,ths_kdj_uss,,美股技术指标,周期、周期1、周期2、KDJ指标选项、复权方式、计算周期,是
03135,BOLL布林线,ths_boll_uss,,美股技术指标,周期、带宽、BOLL指标选项、复权方式、计算周期,是
05145,MA简单移动平均,ths_ma_uss,,美股技术指标,周期、复权方式、计算周期,是
05148,RSI相对强弱指标,ths_rsi_uss,,美股技术指标,周期、复权方式、计算周期,是
12676,审计意见类型,ths_audit_opinion_type_usk,,美股报表附注 / 美股审计意见,年度,
12677,审计费,ths_audit_fee_usk,元,美股报表附注 / 美股审计意见,年度、货币币种,
12679,审计相关费用,ths_audit_related_fee_usk,元,美股报表附注 / 美股审计意见,年度、货币币种,
12680,税费,ths_tax_usk,元,美股报表附注 / 美股审计意见,年度、货币币种,
12682,其他费用,ths_other_fees_usk,元,美股报表附注 / 美股审计意见,年度、货币币种,
12683,总费用,ths_total_cost_usk,元,美股报表附注 / 美股审计意见,年度、货币币种,
08452,营业收入构成(按业务)-项目名称,ths_project_name_oic_bussiness_uss,,美股报表附注 / 美股营业收入构成,排名,
08453,营业收入构成(按业务)-项目收入,ths_project_income_oic_bussiness_uss,元,美股报表附注 / 美股营业收入构成,排名、货币币种,是
08454,营业收入构成(按地区)-项目名称,ths_project_name_oic_district_uss,,美股报表附注 / 美股营业收入构成,排名,
08455,营业收入构成(按地区)-项目收入,ths_project_income_oic_district_uss,元,美股报表附注 / 美股营业收入构成,排名、货币币种,是
11949,营业收入构成(按业务) - 项目成本,ths_project_cost_oic_bussiness_uss,元,美股报表附注 / 美股营业收入构成,排名、货币币种,是
11950,营业收入构成(按业务) - 项目毛利,ths_project_grpf_oic_bussiness_uss,元,美股报表附注 / 美股营业收入构成,排名、货币币种,是
11951,营业收入构成(按业务) - 项目毛利率,ths_project_sales_gir_oic_bussiness_uss,,美股报表附注 / 美股营业收入构成,排名,是
11952,营业收入构成(按地区) - 项目成本,ths_project_cost_oic_district_uss,元,美股报表附注 / 美股营业收入构成,排名、货币币种,是
11953,营业收入构成(按地区) - 项目毛利,ths_project_grpf_oic_district_uss,元,美股报表附注 / 美股营业收入构成,排名、货币币种,是
11954,营业收入构成(按地区) - 项目毛利率,ths_project_salesgir_oic_district_uss,,美股报表附注 / 美股营业收入构成,排名,是
11955,单季度 - 营业收入构成(按业务) - 项目名称,ths_sq_project_name_oic_bussiness_uss,,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名,
11956,单季度 - 营业收入构成(按业务) - 项目收入,ths_sq_project_income_oic_bussiness_uss,元,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名、货币币种,是
11957,单季度 - 营业收入构成(按业务) - 项目成本,ths_sq_project_cost_oic_bussiness_uss,元,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名、货币币种,是
11958,单季度 - 营业收入构成(按业务) - 项目毛利,ths_sq_project_grpf_oic_bussiness_uss,元,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名、货币币种,是
11959,单季度 - 营业收入构成(按业务) - 项目毛利率,ths_sq_project_slgir_oic_bussiness_uss,,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名,是
11960,单季度 - 营业收入构成(按地区) - 项目名称,ths_sq_project_name_oic_district_uss,,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名,
11961,单季度 - 营业收入构成(按地区) - 项目收入,ths_sq_project_income_oic_district_uss,元,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名、货币币种,是
11962,单季度 - 营业收入构成(按地区) - 项目成本,ths_sq_project_cost_oic_district_uss,元,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名、货币币种,是
11963,单季度 - 营业收入构成(按地区) - 项目毛利,ths_sq_project_grpf_oic_district_uss,元,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名、货币币种,是
11964,单季度 - 营业收入构成(按地区) - 项目毛利率,ths_sq_project_slgir_oic_district_uss,,美股报表附注 / 美股营业收入构成(单季度),年度、季度、排名,是
17725,每股收益预测机构家数,ths_fore_eps_org_num_uss,家,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期,是
17726,预测每股收益平均值,ths_fore_eps_mean_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17727,预测每股收益最大值,ths_fore_eps_max_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17728,预测每股收益最小值,ths_fore_eps_min_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17729,预测每股收益中值,ths_fore_eps_median_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17730,预测每股收益标准差,ths_fore_eps_standard_deviation_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17731,预测营业收入平均值,ths_fore_income_mean_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17732,预测营业收入最大值,ths_fore_income_max_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17733,预测营业收入最小值,ths_fore_income_min_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17734,预测营业收入中值,ths_fore_income_median_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
17735,预测营业收入标准差,ths_fore_income_standard_deviation_uss,元,美股盈利预测 / 美股盈利预测综合值（可选周期）,年度、截至日期、综合值周期、货币币种,是
07634,普通股,ths_equity_common_shares_uss,股,美股股本指标,,是
07635,证券总股本,ths_total_shares_to_calc_total_mv_uss,股,美股股本指标,,是
07636,预托证券(普通股标的),ths_adrcommon_stock_underlying_uss,股,美股股本指标,,是
07637,预托证券对应标的股票类型,ths_adr_respond_underlying_type_uss,,美股股本指标,,
07638,预托证券对应标的股票的比例,ths_adr_respond_underlying_ratio_uss,,美股股本指标,,是
12539,流通股本,ths_float_shares_usk,股,美股股本指标,,是
05462,交易货币,ths_td_currency_uss,,美股行情指标,,
07695,区间前收盘价,ths_pre_close_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07696,区间开盘价,ths_open_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07697,区间最高价,ths_high_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07698,区间最低价,ths_low_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07699,区间收盘价,ths_close_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07700,区间最高收盘价,ths_high_close_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07701,区间最低收盘价,ths_low_close_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07702,区间涨跌,ths_chg_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07703,区间涨跌幅,ths_int_chg_ratio_uss,%,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07704,区间日均涨跌幅,ths_daily_avg_chg_ratio_int_uss,%,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07705,区间成交量,ths_vol_int_uss,股,美股行情指标 / 区间行情,起始交易日期、截止交易日期,
07706,区间日均成交量,ths_daily_avg_vol_int_uss,股,美股行情指标 / 区间行情,起始交易日期、截止交易日期,
07707,区间振幅,ths_swing_int_uss,%,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07708,区间日均振幅,ths_daily_avg_swing_int_uss,%,美股行情指标 / 区间行情,起始交易日期、截止交易日期,
07709,区间交易日数,ths_td_datesint_uss,天,美股行情指标 / 区间行情,起始交易日期、截止交易日期,
07710,区间最高价日,ths_high_date_int_uss,,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07711,区间最低价日,ths_low_date_int_uss,,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07712,区间最高收盘价日,ths_high_close_date_int_uss,,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07713,区间最低收盘价日,ths_low_close_date_int_uss,,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07714,N日涨跌幅,ths_chg_ratio_nd_uss,%,美股行情指标 / 区间行情,天数(用负号表示前推)、复权方式,是
07715,N日日均涨跌幅,ths_avg_chg_ratio_nd_uss,%,美股行情指标 / 区间行情,天数(用负号表示前推),是
07716,N日成交量,ths_vol_nd_uss,股,美股行情指标 / 区间行情,天数(用负号表示前推),是
07717,N日日均成交量,ths_avg_vol_nd_uss,股,美股行情指标 / 区间行情,天数(用负号表示前推),是
07718,N日振幅,ths_swing_nd_uss,%,美股行情指标 / 区间行情,天数(用负号表示前推)、复权方式,是
07719,N日日均振幅,ths_avg_swing_nd_uss,%,美股行情指标 / 区间行情,天数(用负号表示前推),是
09971,区间日均总市值,ths_avg_total_mv_interval_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期,
09973,N日收盘价1/4分位数,ths_close_one_fourth_bit_nd_uss,,美股行情指标 / 区间行情,天数(用负号表示前推)、复权方式,是
09974,N日收盘价中位数,ths_close_median_nd_uss,,美股行情指标 / 区间行情,天数(用负号表示前推)、复权方式,是
09975,N日收盘价3/4分位数,ths_close_three_fourth_bit_nd_uss,,美股行情指标 / 区间行情,天数(用负号表示前推)、复权方式,是
09977,区间相对指数涨跌幅,ths_compare_to_index_chg_interval_uss,,美股行情指标 / 区间行情,起始交易日期、截止交易日期、标的指数,
17769,区间成交均价,ths_avg_price_int_uss,元,美股行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
07650,周前收盘价,ths_pre_close_w_uss,元,美股行情指标 / 周行情,复权方式,是
07651,周开盘价,ths_open_w_uss,元,美股行情指标 / 周行情,复权方式,是
07652,周最高价,ths_high_w_uss,元,美股行情指标 / 周行情,复权方式,是
07653,周最低价,ths_low_w_uss,元,美股行情指标 / 周行情,复权方式,是
07654,周收盘价,ths_close_w_uss,元,美股行情指标 / 周行情,复权方式,是
07655,周最高收盘价,ths_high_close_w_uss,元,美股行情指标 / 周行情,复权方式,是
07656,周最低收盘价,ths_low_close_w_uss,元,美股行情指标 / 周行情,复权方式,是
07657,周涨跌,ths_chg_w_uss,元,美股行情指标 / 周行情,复权方式,是
07658,周涨跌幅,ths_chg_ratio_w_uss,%,美股行情指标 / 周行情,复权方式,是
07659,周成交量,ths_vol_w_uss,股,美股行情指标 / 周行情,,是
07660,周振幅,ths_swing_w_uss,%,美股行情指标 / 周行情,复权方式,是
07661,周最高价日,ths_high_date_w_uss,,美股行情指标 / 周行情,复权方式,
07662,周最低价日,ths_low_date_w_uss,,美股行情指标 / 周行情,复权方式,
07663,周最高收盘价日,ths_high_close_date_w_uss,,美股行情指标 / 周行情,复权方式,
07664,周最低收盘价日,ths_low_close_date_w_uss,,美股行情指标 / 周行情,复权方式,
07680,年前收盘价,ths_pre_close_y_uss,元,美股行情指标 / 年行情,复权方式,是
07681,年开盘价,ths_open_y_uss,元,美股行情指标 / 年行情,复权方式,是
07682,年最高价,ths_high_y_uss,元,美股行情指标 / 年行情,复权方式,是
07683,年最低价,ths_low_y_uss,元,美股行情指标 / 年行情,复权方式,是
07684,年收盘价,ths_close_y_uss,元,美股行情指标 / 年行情,复权方式,是
07685,年最高收盘价,ths_high_close_y_uss,元,美股行情指标 / 年行情,复权方式,是
07686,年最低收盘价,ths_low_close_y_uss,元,美股行情指标 / 年行情,复权方式,是
07687,年涨跌,ths_chg_y_uss,元,美股行情指标 / 年行情,复权方式,是
07688,年涨跌幅,ths_chg_ratio_y_uss,%,美股行情指标 / 年行情,复权方式,是
07689,年成交量,ths_vol_y_uss,股,美股行情指标 / 年行情,,是
07690,年振幅,ths_swing_y_uss,%,美股行情指标 / 年行情,复权方式,是
07691,年最高价日,ths_high_date_y_uss,,美股行情指标 / 年行情,复权方式,
07692,年最低价日,ths_low_date_y_uss,,美股行情指标 / 年行情,复权方式,
07693,年最高收盘价日,ths_high_close_date_y_uss,,美股行情指标 / 年行情,复权方式,
07694,年最低收盘价日,ths_low_close_date_y_uss,,美股行情指标 / 年行情,复权方式,
07640,前收盘价,ths_pre_close_uss,元,美股行情指标 / 日行情,复权方式,是
07641,开盘价,ths_open_price_uss,元,美股行情指标 / 日行情,复权方式,是
07642,最高价,ths_high_price_uss,元,美股行情指标 / 日行情,复权方式,是
07643,最低价,ths_low_uss,元,美股行情指标 / 日行情,复权方式,是
07644,收盘价,ths_close_price_uss,元,美股行情指标 / 日行情,复权方式,是
07645,涨跌,ths_chg_uss,元,美股行情指标 / 日行情,复权方式,是
07646,涨跌幅,ths_chg_ratio_uss,%,美股行情指标 / 日行情,,是
07647,成交量,ths_vol_uss,股,美股行情指标 / 日行情,,是
07648,振幅,ths_swing_uss,%,美股行情指标 / 日行情,,是
07649,交易状态,ths_trading_status_uss,,美股行情指标 / 日行情,,
10125,复权因子,ths_af_uss,,美股行情指标 / 日行情,,是
07665,月前收盘价,ths_pre_close_m_uss,元,美股行情指标 / 月行情,复权方式,是
07666,月开盘价,ths_open_m_uss,元,美股行情指标 / 月行情,复权方式,是
07667,月最高价,ths_high_m_uss,元,美股行情指标 / 月行情,复权方式,是
07668,月最低价,ths_low_m_uss,元,美股行情指标 / 月行情,复权方式,是
07669,月收盘价,ths_close_m_uss,元,美股行情指标 / 月行情,复权方式,是
07670,月最高收盘价,ths_high_close_m_uss,元,美股行情指标 / 月行情,复权方式,是
07671,月最低收盘价,ths_low_close_m_uss,元,美股行情指标 / 月行情,复权方式,是
07672,月涨跌,ths_chgm_uss,元,美股行情指标 / 月行情,复权方式,是
07673,月涨跌幅,ths_chg_ratio_m_uss,%,美股行情指标 / 月行情,复权方式,是
07674,月成交量,ths_vol_m_uss,股,美股行情指标 / 月行情,,是
07675,月振幅,ths_swingm_uss,%,美股行情指标 / 月行情,复权方式,是
07676,月最高价日,ths_high_date_m_uss,,美股行情指标 / 月行情,复权方式,
07677,月最低价日,ths_low_date_m_uss,,美股行情指标 / 月行情,复权方式,
07678,月最高收盘价日,ths_high_close_date_m_uss,,美股行情指标 / 月行情,复权方式,
07679,月最低收盘价日,ths_low_close_date_m_uss,,美股行情指标 / 月行情,复权方式,
10355,单季度·净利润(Non-GAAP),ths_sq_net_profit_uss,元,美股财务分析 / 单季度财务指标,年度、季度、货币币种,是
10356,单季度·基本每股收益EPS,ths_sq_basiceps_uss,元,美股财务分析 / 单季度财务指标,年度、季度,是
10357,单季度·稀释每股收益EPS,ths_sq_dlt_eps_uss,元,美股财务分析 / 单季度财务指标,年度、季度,是
10358,单季度·销售净利率,ths_sq_sale_net_rate_uss,%,美股财务分析 / 单季度财务指标,年度、季度,是
10359,单季度·销售毛利率,ths_sq_sale_gross_rate_uss,%,美股财务分析 / 单季度财务指标,年度、季度,是
10360,单季度·净资产收益率ROE,ths_sq_roe_uss,%,美股财务分析 / 单季度财务指标,年度、季度,是
10361,单季度·总资产净利率ROA,ths_sq_roa_uss,%,美股财务分析 / 单季度财务指标,年度、季度,是
08045,流动比率,ths_current_ratio_uss,,美股财务分析 / 美股偿债能力,,是
08046,速动比率,ths_quick_ratio_uss,,美股财务分析 / 美股偿债能力,,是
08047,产权比率(负债合计/归属母公司股东的权益),ths_equityratio_usk,,美股财务分析 / 美股偿债能力,,是
08048,归属母公司股东的权益/负债合计,ths_parentcompanyshareholdersequitytototaldebt_usk,,美股财务分析 / 美股偿债能力,,是
08049,经营活动产生的现金流量净额/负债合计,ths_operatingnetcashflowtototaldebt_usk,,美股财务分析 / 美股偿债能力,,是
08050,已获利息倍数(EBIT/利息费用),ths_ebit_to_interest_fee_uss,,美股财务分析 / 美股偿债能力,,是
08051,长期债务与营运资金比率,ths_lt_debt_to_oc_uss,,美股财务分析 / 美股偿债能力,,是
10300,保守速冻比率,ths_conservative_freeze_ratio_uss,,美股财务分析 / 美股偿债能力,,是
10301,货币资金/流动负债,ths_currency_capital_to_cd_uss,,美股财务分析 / 美股偿债能力,,是
10302,营业利润/流动负债,ths_op_to_current_debt_uss,,美股财务分析 / 美股偿债能力,,是
10303,营业利润/负债合计,ths_op_to_total_debt_uss,,美股财务分析 / 美股偿债能力,,是
10304,经营活动产生的现金流量净额／净债务,ths_ncf_of_oa_to_net_debt_uss,,美股财务分析 / 美股偿债能力,,是
10305,经营活动产生的现金流量净额／流动负债,ths_oa_ncg_to_current_debt_uss,,美股财务分析 / 美股偿债能力,,是
10306,经营活动产生的现金流量净额／带息债务,ths_ncf_of_oa_to_dwi_uss,,美股财务分析 / 美股偿债能力,,是
10307,归属母公司股东的权益／带息债务,ths_equity_atsopc_to_dwi_uss,,美股财务分析 / 美股偿债能力,,是
10308,有形资产/负债合计,ths_ta_to_total_debt_uss,,美股财务分析 / 美股偿债能力,,是
10309,有形资产/带息债务,ths_ta_to_bwi_uss,,美股财务分析 / 美股偿债能力,,是
10310,有形资产/净债务,ths_ta_to_net_debt_uss,,美股财务分析 / 美股偿债能力,,是
10311,息税折旧摊销前利润／负债合计,ths_ebitda_to_total_liab_uss,,美股财务分析 / 美股偿债能力,,是
31623,货币资金/流动负债（同比增长率）,ths_cf_to_current_liab_yoy_uss,,美股财务分析 / 美股偿债能力,,是
31624,营业利润/流动负债（同比增长率）,ths_ta_to_current_liab_yoy_uss,,美股财务分析 / 美股偿债能力,,是
31625,营业利润/负债合计（同比增长率）,ths_op_to_total_liab_yoy_uss,,美股财务分析 / 美股偿债能力,,是
31626,归属母公司股东权益/负债合计（同比增长率）,ths_equity_atsopc_to_total_liab_yoy_uss,,美股财务分析 / 美股偿债能力,,是
31627,息税折旧摊销前利润/负债合计（同比增长率）,ths_ebitda_to_total_liab_yoy_uss,,美股财务分析 / 美股偿债能力,,是
31628,已获利息倍数EBIT/利息费用（同比增长率）,ths_ebit_to_interest_fee_yoy_uss,,美股财务分析 / 美股偿债能力,,是
31629,长期债务与营运资金比率（同比增长率）,ths_lt_debt_to_oc_yoy_uss,,美股财务分析 / 美股偿债能力,,是
10341,"营业总收入(N年,增长率)",ths_operating_revenuen_y_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10342,"营业总成本(N年,增长率)",ths_operating_cost_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10343,"营业收入(N年,增长率)",ths_or_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10344,"营业利润(N年,增长率)",ths_op_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10345,"利润总额(N年,增长率)",ths_total_profit_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10346,"归属母公司股东的净利润(N年,增长率)",ths_np_atsopcn_y_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10347,"经营活动产生的现金流量净额(N年,增长率)",ths_ncf_of_oa_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10348,"资产总计(N年,增长率)",ths_assets_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10349,"股东权益(N年,增长率)",ths_holder_equity_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10350,"归属母公司股东的权益(N年,增长率)",ths_equity_atsopc_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10351,"销售利润率(N年,增长率)",ths_sale_profit_rate_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10352,"净资产收益率(N年,增长率)",ths_roe_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10353,"经营活动净收益(N年,增长率)",ths_oa_net_incomen_y_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
10354,"价值变动净收益(N年,增长率)",ths_value_chg_ni_ny_uss,%,美股财务分析 / 美股成长能力 / N年增长率,年数,是
08060,每股收益-基本(同比增长率),ths_eps_bisic_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08061,每股收益-稀释(同比增长率),ths_epsdlt_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08062,每股经营活动产生的现金流量净额(同比增长率),ths_oa_cf_net_amt_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08063,营业总收入(同比增长率),ths_operating_revenue_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08064,营业收入(同比增长率),ths_or_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08065,利润总额(同比增长率),ths_total_profit_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08066,归属母公司股东的净利润(同比增长率),ths_np_atsopc_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08067,经营活动产生的现金流量净额(同比增长率),ths_ncf_of_oa_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
08068,净资产收益率(摊薄)(同比增长率),ths_yoy_dilutednetassetyield_usk,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
10315,营业利润（同比增长率）,ths_op_yoy_uss,%,美股财务分析 / 美股成长能力 / 同比增长率,,是
10316,营业收入复合增长率,ths_or_compound_growth_uss,%,美股财务分析 / 美股成长能力 / 复合增长率,"截止年度、前推N年,N=",
10317,净利润复合增长率,ths_np_compound_growth_uss,%,美股财务分析 / 美股成长能力 / 复合增长率,"截止年度、前推N年,N=",
10318,归属于母公司股东的净利润复合增长率,ths_np_atsopc_compound_growth_uss,%,美股财务分析 / 美股成长能力 / 复合增长率,"截止年度、前推N年,N=",
10319,总营业收入(近1年增长率),ths_total_oi_growth_1y_uss,%,美股财务分析 / 美股成长能力 / 最新增长率,,是
10320,总营业收入(近3年增长率),ths_total_oi_growth_3y_uss,%,美股财务分析 / 美股成长能力 / 最新增长率,,是
10321,毛利(近1年增长率),ths_gross_growth_1y_uss,%,美股财务分析 / 美股成长能力 / 最新增长率,,是
10322,毛利(近3年增长率),ths_gross_growth_3y_uss,%,美股财务分析 / 美股成长能力 / 最新增长率,,是
10323,税前利润(近1年增长率),ths_profit_before_tax_growth_1y_uss,%,美股财务分析 / 美股成长能力 / 最新增长率,,是
10324,营业利润(近1年增长率),ths_operating_profit_growth_1y_uss,%,美股财务分析 / 美股成长能力 / 最新增长率,,是
