指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
658125,持有至到期投资,ths_held_to_maturity_invest_index,元,财务数据（新准则） / 资产负债表,,是
658127,无形资产,ths_intangible_assets_index,元,财务数据（新准则） / 资产负债表,,是
658129,短期借款,ths_st_loan_index,元,财务数据（新准则） / 资产负债表,,是
658131,应付账款,ths_accounts_payable_index,元,财务数据（新准则） / 资产负债表,,是
658133,长期借款,ths_lt_loan_index,元,财务数据（新准则） / 资产负债表,,是
680704,在建工程,ths_construction_in_process_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680776,应收票据,ths_bills_receivable_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680777,一年内到期的非流动负债,ths_noncurrent_liab_due_in1y_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680778,应付债券,ths_bond_payable_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680801,货币资金,ths_currency_fund_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680802,预付款项,ths_prepays_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680803,应付票据,ths_bill_payable_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680804,预收款项,ths_advance_payment_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680805,应付职工薪酬,ths_payroll_payable_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680806,实收资本（或股本）,ths_actual_received_capital_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680807,资本公积,ths_capital_reserve_index,元,财务数据（新准则） / 资产负债表,报表类型,是
680808,未分配利润,ths_undstrbtd_profit_index,元,财务数据（新准则） / 资产负债表,报表类型,是
19402,陆股通持股市值,ths_hsgt_held_stock_mv_cache_index,元,资金指标,,是
19403,陆股通持股市值占流通市值比,ths_hsgt_hs_mv_to_current_mv_ratio_cache_index,%,资金指标,,是
20329,融资余额配置比例,ths_mtb_configure_ratio_hb_index,%,资金指标,,是
681153,公募基金重仓持股市值,ths_fund_top_held_stock_mv_index,元,资金指标,,
681154,公募基金重仓持股市值占流通市值比,ths_top_hs_mv_to_current_mv_ratio_index,%,资金指标,,
681171,陆股通持股市值,ths_hsgt_held_stock_mv_index,元,资金指标,,
681172,陆股通持股市值占流通市值比,ths_hsgt_hs_mv_to_current_mv_ratio_index,%,资金指标,,
681173,公募基金配置比例,ths_fund_configure_ratio_index,%,资金指标,,
681174,陆股通配置比例,ths_hsgt_configure_ratio_index,%,资金指标,,
681175,融资余额配置比例,ths_mtb_configure_ratio_index,%,资金指标,,是
16838,主动买入特大单金额,ths_active_buy_large_amt_hb_index,元,资金流向指标,,是
16839,被动买入特大单金额,ths_possitive_buy_large_amt_hb_index,元,资金流向指标,,是
16840,主动卖出特大单金额,ths_active_sell_large_amt_hb_index,元,资金流向指标,,是
16841,被动卖出特大单金额,ths_possitive_sell_large_amt_hb_index,元,资金流向指标,,是
16842,主动买入大单金额,ths_active_buy_main_amt_hb_index,元,资金流向指标,,是
16843,被动买入大单金额,ths_possitive_buy_main_amt_hb_index,元,资金流向指标,,是
16844,主动卖出大单金额,ths_active_sell_main_amt_hb_index,元,资金流向指标,,是
16845,被动卖出大单金额,ths_possitive_sell_main_amt_hb_index,元,资金流向指标,,是
16846,主动买入中单金额,ths_active_buy_middle_amt_hb_index,元,资金流向指标,,是
16847,被动买入中单金额,ths_possitive_buy_middle_amt_hb_index,元,资金流向指标,,是
16848,主动卖出中单金额,ths_active_sell_middle_amt_hb_index,元,资金流向指标,,是
16849,被动卖出中单金额,ths_possitive_sell_middle_amt_hb_index,元,资金流向指标,,是
16850,小单买入金额,ths_small_buy_amt_hb_index,元,资金流向指标,,是
16851,小单卖出金额,ths_small_sell_amt_hb_index,元,资金流向指标,,是
16852,DDE大单净额,ths_dde_hb_index,元,资金流向指标,,是
16853,5日DDE,ths_dde_5d_hb_index,元,资金流向指标,,是
16854,10日DDE,ths_dde_10d_hb_index,元,资金流向指标,,是
16855,20日DDE,ths_dde_20d_hb_index,元,资金流向指标,,是
16856,金额流入率,ths_inflow_rate_hb_index,%,资金流向指标,,是
17493,主动买入小单金额,ths_active_buy_small_amt_index,元,资金流向指标,,是
17494,主动卖出小单金额,ths_active_sell_small_amt_index,元,资金流向指标,,是
19480,主力净流入额,ths_main_net_inflow_amt_index,元,资金流向指标,,是
19481,主力净流入量,ths_main_net_inflow_index,股,资金流向指标,,是
19482,流入额,ths_inflow_amt_index,元,资金流向指标,类别,是
19483,流出额,ths_outflow_amt_index,元,资金流向指标,类别,是
19484,流入量,ths_inflow_vol_index,股,资金流向指标,类别,是
19485,流出量,ths_outflow_vol_index,股,资金流向指标,类别,是
19486,净买入额,ths_net_buy_amt_index,元,资金流向指标,类别,是
19487,净买入量,ths_net_buy_vol_index,股,资金流向指标,类别,是
19488,净主动买入额,ths_net_active_buy_amt_index,元,资金流向指标,类别,是
19489,净主动买入量,ths_net_active_buy_vol_index,股,资金流向指标,类别,是
657379,主动买入特大单金额,ths_active_buy_large_amt_index,元,资金流向指标,,
657381,被动买入特大单金额,ths_possitive_buy_large_amt_index,元,资金流向指标,,
657383,主动卖出特大单金额,ths_active_sell_large_amt_index,元,资金流向指标,,
657385,被动卖出特大单金额,ths_possitive_sell_large_amt_index,元,资金流向指标,,
657387,主动买入大单金额,ths_active_buy_main_amt_index,元,资金流向指标,,
657389,被动买入大单金额,ths_possitive_buy_main_amt_index,元,资金流向指标,,
657391,主动卖出大单金额,ths_active_sell_main_amt_index,元,资金流向指标,,
657393,被动卖出大单金额,ths_possitive_sell_main_amt_index,元,资金流向指标,,
657395,主动买入中单金额,ths_active_buy_middle_amt_index,元,资金流向指标,,
657397,被动买入中单金额,ths_possitive_buy_middle_amt_index,元,资金流向指标,,
657399,主动卖出中单金额,ths_active_sell_middle_amt_index,元,资金流向指标,,
657401,被动卖出中单金额,ths_possitive_sell_middle_amt_index,元,资金流向指标,,
657403,小单买入金额,ths_small_buy_amt_index,元,资金流向指标,,
657405,小单卖出金额,ths_small_sell_amt_index,元,资金流向指标,,
657407,DDE大单净额,ths_dde_index,元,资金流向指标,,
658640,5日DDE,ths_dde_5d_index,元,资金流向指标,,
658642,10日DDE,ths_dde_10d_index,元,资金流向指标,,
658644,20日DDE,ths_dde_20d_index,元,资金流向指标,,
658646,金额流入率,ths_inflow_rate_index,%,资金流向指标,,
00611,平均收益率,ths_avg_yield_index,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
00613,波动率,ths_volatility_index,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
00614,年化波动率,ths_annual_volatility_index,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
00615,Beta值,ths_beta_index,,风险指标,起始交易日期、截止交易日期、计算周期2、收益率计算方法、标的指数,
00617,Sharpe,ths_sharp_index,,风险指标,起始交易日期、截止交易日期、计算周期2、收益率计算方法、无风险收益率,
00618,Treynor,ths_treynor_index,,风险指标,起始交易日期、截止交易日期、计算周期2、收益率计算方法、无风险收益率、标的指数,
00619,Jensen,ths_jensen_index,,风险指标,起始交易日期、截止交易日期、计算周期2、收益率计算方法、无风险收益率、标的指数,
07061,Alpha,ths_alpha_index,,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、标的指数,
07062,年化收益率,ths_annual_yield_index,,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法,
09644,Sharpe(年化),ths_sharp_annual_index,,风险指标,起始交易日期、截止交易日期、计算周期2、收益率计算方法、无风险收益率,
11024,最大回撤,ths_max_retrace_index,%,风险指标,起始交易日期、截止交易日期,
12993,年化收益率,ths_annual_yield_new_index,%,风险指标,起始交易日期、截止交易日期、收益率计算方法,
12994,Calmar,ths_calmar_index,,风险指标,起始交易日期、截止交易日期,
16465,最大回撤区间日期,ths_interval_date_maximum_drawdown_index,,风险指标,起始交易日期、截止交易日期,
16466,最大上涨,ths_max_raise_index,%,风险指标,起始交易日期、截止交易日期,
16467,下行标准差,ths_downside_standard_deviation_index,,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率,
16468,下行标准差（年化）,ths_downside_standard_deviation_annual_index,,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率,
16469,上行标准差,ths_uplink_standard_deviation_index,,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率,
16470,上行标准差（年化）,ths_uplink_standard_deviation_annual_index,,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率,
17746,历史VaR,ths_his_var_index,%,风险指标,起始交易日期、截止交易日期、计算周期、置信度α,
17747,参数VaR,ths_param_var_index,%,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、置信度α,
17748,历史平均损失值ES,ths_his_avg_loss_index,%,风险指标,起始交易日期、截止交易日期、计算周期,
17749,参数平均损失值ES,ths_param_avg_loss_index,%,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、置信度α,
17819,平均收益率（年化）,ths_avg_annual_yield_index,%,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法,
19536,最大回撤恢复天数,ths_res_days_max_retrace_index,天,风险指标,起始交易日期、截止交易日期,
20220,年化收益率（自然日）,ths_cd_annualized_return_rate_index,%,风险指标,起始交易日期、截止交易日期、收益率计算方法,
32278,相关系数,ths_correlation_index,,风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、相关证券的同花顺代码,
