指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
31629,长期债务与营运资金比率（同比增长率）,lt_debt_to_oc_yoy,,财务分析 / 偿债能力,,是
33011,货币资金/流动负债合计,cf_to_total_current_liab,,财务分析 / 偿债能力,,是
33012,非流动负债合计/归属于母公司股东权益,total_ncl_to_equity_atsopc,,财务分析 / 偿债能力,,是
33013,经营活动现金流量净额/流动负债合计,oa_cnf_net_amt_ratio,,财务分析 / 偿债能力,,是
33014,带息债务/股权价值,dwi_to_right_value,%,财务分析 / 偿债能力,,是
33015,保守速动比率,protect_quick_freeze_ratio,%,财务分析 / 偿债能力,,是
33016,经营活动产生的现金流量净额/净债务,ncf_of_oa_to_net_debt,,财务分析 / 偿债能力,,是
33017,货币资金对短期债务覆盖率,ccy_fn_to_st_debt,%,财务分析 / 偿债能力,,是
31106,单季度·基本每股收益EPS,sq_basic_eps,元,财务分析 / 单季度财务指标,,是
31107,单季度·稀释每股收益EPS,sq_dltd_earnings_per_share,元,财务分析 / 单季度财务指标,,是
31108,单季度·扣除非经常损益后净利润,sq_profit_nrgal,元,财务分析 / 单季度财务指标,,是
31109,单季度·销售净利率,sq_sales_net_interest,%,财务分析 / 单季度财务指标,,是
31110,单季度·销售毛利率,sales_gross_interest_sq,%,财务分析 / 单季度财务指标,,是
31111,单季度·净资产收益率ROE,sq_roe,%,财务分析 / 单季度财务指标,,是
31112,单季度·总资产净利率ROA,sq_roa,%,财务分析 / 单季度财务指标,,是
31113,单季度·净利润(Non-GAAP),sq_np_non_gaap,元,财务分析 / 单季度财务指标,货币币种,是
33861,单季度·扣非后销售净利率,sq_npm_ex_nri,%,财务分析 / 单季度财务指标,年度、季度,是
30914,基本每股收益(同比增长率),basic_eps_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30915,稀释每股收益(同比增长率),dltd_eps_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30916,每股经营活动产生的现金流量净额(同比增长率),ncf_from_oa_ps_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30917,营业总收入(同比增长率),operating_revenue_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30918,营业收入(同比增长率),or_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30919,营业利润(同比增长率),op_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30920,利润总额(同比增长率),total_profit_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30921,归属母公司股东的净利润(同比增长率),np_atsopc_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30922,归属母公司股东的净利润-扣除非经常损益(同比增长率),np_atsopc_dnrgal_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30923,经营活动产生的现金流量净额(同比增长率),ncf_of_oa_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30924,净资产收益率(摊薄)(同比增长率),roe_dltd_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33018,毛利(同比增长率),gross_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33019,税前利润(同比增长率),profit_before_tax_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33020,净利润(同比增长率),yoy_netprofit,%,财务分析 / 成长能力 / 同比增长率,,是
33021,资产合计(同比增长率),total_assets_growth_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33022,归属母公司股东的权益(同比增长率),equity_atmcs_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33023,股东权益合计(同比增长率),total_holder_equity_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33024,总负债(同比增长率),liab_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33025,每股净资产(同比增长率),net_asset_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
33026,现金净流量(同比增长率),cash_net_flow_yoy,%,财务分析 / 成长能力 / 同比增长率,,是
30925,营业总收入复合增长率,or_compound_growth,%,财务分析 / 成长能力 / 复合增长率,"截止年度、前推N年,N=",
30926,净利润复合增长率,np_compound_growth,%,财务分析 / 成长能力 / 复合增长率,"截止年度、前推N年,N=",
30927,归属母公司股东的净利润复合增长率,np_atsopc_compound_growth,%,财务分析 / 成长能力 / 复合增长率,"截止年度、前推N年,N=",
32652,总营业收入(近1年增长率),total_oi_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32653,总营业收入(近3年增长率),total_oi_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32654,毛利(近1年增长率),gross_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32655,毛利(近3年增长率),gross_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32656,营业利润(近1年增长率),operating_profit_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32657,营业利润(近3年增长率),operating_profit_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32658,税前利润(近1年增长率),profit_before_tax_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32659,税前利润(近3年增长率),profit_before_tax_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32660,净利润(近1年增长率),np_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32661,净利润(近3年增长率),np_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32662,总资产(近1年增长率),total_assets_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32663,总资产(近3年增长率),total_assets_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32664,归属母公司股东的权益(近1年增长率),equity_atsopc_growth_nearly1y,%,财务分析 / 成长能力 / 最新增长率,,是
32665,归属母公司股东的权益(近3年增长率),equity_atsopc_growth_nearly3y,%,财务分析 / 成长能力 / 最新增长率,,是
32666,股东权益合计(近1年增长率),total_holder_equity_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32667,股东权益合计(近3年增长率),total_holder_equity_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32668,总负债(近1年增长率),total_liab_growth_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32669,总负债(近3年增长率),total_liab_growth_3y,%,财务分析 / 成长能力 / 最新增长率,,是
32670,基本每股收益(近1年增长率),bisic_eps_growth_nearly1y,%,财务分析 / 成长能力 / 最新增长率,,是
32671,基本每股收益(近3年增长率),bisic_eps_growth_nearly3y,%,财务分析 / 成长能力 / 最新增长率,,是
32672,每股净资产(近1年增长率),nag_1y,%,财务分析 / 成长能力 / 最新增长率,,是
32673,每股净资产(近3年增长率),nag_3y,%,财务分析 / 成长能力 / 最新增长率,,是
30928,"营业总收入(N年,增长率)",operating_revenue_yoypc,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30929,"营业总成本(N年,增长率)",operating_cost_yoypc,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30930,"营业利润(N年,增长率)",operating_profit_yoypc,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30931,"经营活动净收益(N年,增长率)",oa_net_incomen_y,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30932,"价值变动净收益(N年,增长率)",value_chg_ni_nv,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30933,"利润总额(N年,增长率)",total_profit_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30934,"归属母公司股东的净利润(N年,增长率)",np_atsopcn_y,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30936,"资产总计(N年,增长率)",assets_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30937,"股东权益(N年,增长率)",holder_equity,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30938,"归属母公司股东的权益(N年,增长率)",equity_atsopc_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30939,"销售净利率(N年,增长率)",sales_net_interest_growth_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
30940,"净资产收益率(N年,增长率)",roe_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
32648,"营业收入(N年,增长率)",or_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
32649,"经营活动产生的现金流量净额(N年,增长率)",ncf_of_oa_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
32650,"销售利润率(N年,增长率)",sale_profit_rate_ny,%,财务分析 / 成长能力 / 相对N年增长率,年数,是
31057,每股净资产(相对年初增长率),nag_respond_boy,%,财务分析 / 成长能力 / 相对年初增长率,,是
31058,资产总计(相对年初增长率),assets_relative_boy_growth,%,财务分析 / 成长能力 / 相对年初增长率,,是
31059,归属母公司股东的权益(相对年初增长率),equity_atsopc_growth_boy,%,财务分析 / 成长能力 / 相对年初增长率,,是
30880,扣除非经常损益后的净利润/净利润,profit_dnrgal_to_np,%,财务分析 / 收益质量,,是
30881,经营活动净收益/利润总额,oa_ni_to_tp,%,财务分析 / 收益质量,,是
30882,经营活动净收益/利润总额(TTM),oa_ni_to_tp_ttm,%,财务分析 / 收益质量,TTM基准日,是
30883,价值变动净收益/利润总额,value_chg_ni_to_total_profit,%,财务分析 / 收益质量,,是
30884,价值变动净收益/利润总额(TTM),value_chg_ni_to_tp_ttm,%,财务分析 / 收益质量,TTM基准日,是
30885,营业外收支净额/利润总额,nbcai_net_amt_to_total_profit,%,财务分析 / 收益质量,,是
30886,营业外收支净额/利润总额(TTM),nbcai_net_amt_to_tp_ttm,%,财务分析 / 收益质量,TTM基准日,是
30887,所得税/利润总额,income_tax_to_total_profit,%,财务分析 / 收益质量,,是
30888,所得税/利润总额(TTM),income_tax_to_tp_ttm,%,财务分析 / 收益质量,TTM基准日,是
30889,营业利润/利润总额,nonoperate_ttm,%,财务分析 / 收益质量,,是
30890,营业利润/利润总额(TTM),operate_to_profit_ttm,%,财务分析 / 收益质量,TTM基准日,是
30891,非营业利润/利润总额(TTM),nonoperate_to_profit_ttm,%,财务分析 / 收益质量,TTM基准日,是
30892,持续经营净利润/税后利润(TTM),continue_operate_ni_to_ni_ttm,%,财务分析 / 收益质量,TTM基准日,是
30893,经营活动产生的现金流量净额/营业收入,ncf_of_oa_to_revenue,%,财务分析 / 收益质量,,是
31060,净资产收益率ROE,roe,,财务分析 / 杜邦分析,,是
31062,总资产周转率,total_capital_turnover,次,财务分析 / 杜邦分析,,是
31063,归属母公司股东的净利润/净利润,np_atsopcn_to_ni,,财务分析 / 杜邦分析,,是
31064,净利润/营业收入,ni_revenue,,财务分析 / 杜邦分析,,是
31065,净利润/利润总额,ni_to_total_profit,,财务分析 / 杜邦分析,,是
31066,利润总额/息税前利润,total_profit_to_ebit,,财务分析 / 杜邦分析,,是
31067,息税前利润/营业总收入,ebit_to_revenue,,财务分析 / 杜邦分析,,是
31622,净资产收益率同比增长（ROE）,roe_growth_gm,,财务分析 / 杜邦分析,,是
30825,基本每股收益,basic_eps,元,财务分析 / 每股指标,货币币种,是
30826,稀释每股收益,dit_eps,元,财务分析 / 每股指标,货币币种,是
30827,每股收益-期末股本摊薄,eps_final_dlt,元,财务分析 / 每股指标,货币币种,是
30828,每股收益-最新股本摊薄,eps_latest_dlt,元,财务分析 / 每股指标,货币币种,是
30829,每股净资产,np_per_share,元,财务分析 / 每股指标,货币币种,是
30830,每股净资产(最新公告),na_ps_latest_announcement,元,财务分析 / 每股指标,货币币种,是
30831,每股经营现金净流量,oa_cash_net_flow_ps,元,财务分析 / 每股指标,货币币种,是
30832,每股营业总收入,revenue_ps,元,财务分析 / 每股指标,货币币种,是
30833,每股营业收入,oips,元,财务分析 / 每股指标,货币币种,是
30834,每股留存收益,retained_income_ps,元,财务分析 / 每股指标,货币币种,是
30835,每股现金流量净额,net_cf_ps,元,财务分析 / 每股指标,货币币种,是
30836,每股息税前利润,ebit_per_share,元,财务分析 / 每股指标,货币币种,是
30837,每股企业自由现金流量,corp_free_cf_ps,元,财务分析 / 每股指标,货币币种,是
30838,每股股东自由现金流量,free_cf_ps,元,财务分析 / 每股指标,货币币种,是
30839,每股派息,dividend_ps_ratio,,财务分析 / 每股指标,年度、货币币种、年度分红基准日,
32209,基本每股收益（持续经营业务）,basic_eps_from_continuing_operations,元,财务分析 / 每股指标,报表类型、货币币种,是
32210,基本每股收益（已终止经营业务）,basic_eps_from_discontinued_operations,元,财务分析 / 每股指标,报表类型、货币币种,是
32211,稀释每股收益（持续经营业务）,diluted_eps_from_continuing_operations,元,财务分析 / 每股指标,报表类型、货币币种,是
32212,稀释每股收益（已终止经营业务）,diluted_eps_from_discontinued_operations,元,财务分析 / 每股指标,报表类型、货币币种,是
32674,每股资本公积,capital_reserve_ps,元,财务分析 / 每股指标,货币币种,是
33027,每股收益EPS-基本,basic_eps,元,财务分析 / 每股指标,货币币种,是
33028,每股收益EPS-稀释,eps_dlt,元,财务分析 / 每股指标,货币币种,是
33029,每股息税折旧摊销前利润,ps_ebitda,元,财务分析 / 每股指标,货币币种,是
33030,每股净资产BPS,nav_ps,元,财务分析 / 每股指标,货币币种,是
32679,资本支出/折旧和摊销,capital_cost_to_daa,,财务分析 / 现金流量,,是
32680,经营活动产生的现金流量净额/经营活动净收益,ncf_from_oa_to_oa_net_income,,财务分析 / 现金流量,,是
32681,经营活动产生的现金流量净额/经营活动净收益(TTM),oa_ncf_to_oa_net_income_ttm,,财务分析 / 现金流量,货币币种、TTM基准日,是
33031,经营活动产生的现金流量净额/营业收入(TTM),ncf_of_oa_to_revenue_ttm,%,财务分析 / 现金流量,TTM基准日,是
33032,经营活动产生的现金流量净额/营业利润(TTM),oa_cf_na_to_op_ttm,%,财务分析 / 现金流量,TTM基准日,是
33740,资本支出,capital_expenditure,元,财务分析 / 现金流量,报表类型、货币币种,是
30840,净资产收益率,roe,%,财务分析 / 盈利能力,,是
30841,净资产收益率(TTM),roe_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30842,净资产收益率(扣除),roe_dnrgal,%,财务分析 / 盈利能力,,是
30843,净资产收益率(年化),roe_annual,%,财务分析 / 盈利能力,,是
30844,净资产收益率ROE(扣除/摊薄),roe_dnrgal_dit,%,财务分析 / 盈利能力,,是
30845,净资产收益率ROE(摊薄),roe_dit,%,财务分析 / 盈利能力,,是
30846,总资产报酬率(TTM),roa_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30847,总资产报酬率(年化),roa_annual,%,财务分析 / 盈利能力,,是
30848,总资产报酬率ROA,roa,%,财务分析 / 盈利能力,,是
30849,总资产净利率,net_interest_of_ta,%,财务分析 / 盈利能力,,是
30850,总资产净利率(TTM),net_interest_of_ta_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30851,总资产净利率(年化),net_interest_of_ta_annual,%,财务分析 / 盈利能力,,是
30852,总资产净利率-不含少数股东损益(TTM),net_interest_of_ta_ttm_dgnral,%,财务分析 / 盈利能力,TTM基准日,是
30853,投入资本回报率(年化),roic_annual,%,财务分析 / 盈利能力,,是
30854,投入资本回报率ROIC,roic,%,财务分析 / 盈利能力,,是
30855,投入资本回报率ROIC(TTM),roic_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30856,销售净利率,net_profit_margin_on_sales,%,财务分析 / 盈利能力,,是
30857,销售净利率(TTM),net_profit_margin_on_sales_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30858,销售毛利率,gross_selling_rate,%,财务分析 / 盈利能力,,是
30859,销售毛利率(TTM),gross_selling_rate_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30860,销售成本率,sales_cost_rate,%,财务分析 / 盈利能力,,是
30861,销售期间费用率(TTM),sales_dur_fee_rate_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30862,净利润/营业总收入,np_to_revenue,%,财务分析 / 盈利能力,,是
30863,净利润/营业总收入(TTM),np_atpcs_to_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30864,息税前利润/营业总收入,ebit_to_revenue,%,财务分析 / 盈利能力,,是
30865,EBITDA/营业总收入,ebitda_to_revenue,%,财务分析 / 盈利能力,,是
30866,营业总成本/营业总收入,operating_cost_to_or,%,财务分析 / 盈利能力,,是
30867,营业总成本/营业总收入(TTM),total_cost_to_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30868,销售费用/营业总收入,sales_fee_to_or,%,财务分析 / 盈利能力,,是
30869,销售费用/营业总收入(TTM),sales_fee_to_or_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30870,管理费用/营业总收入,manage_fee_to_revenue,%,财务分析 / 盈利能力,,是
30871,管理费用(TTM)/营业总收入(TTM),manage_fee_to_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30872,财务费用/营业总收入,fina_cost_to_tt_revenue,%,财务分析 / 盈利能力,,是
30873,财务费用/营业总收入(TTM),fina_cost_to_tt_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30874,息税前利润(TTM)/总资产,ebitttm_to_ta,%,财务分析 / 盈利能力,TTM基准日,是
30875,归属母公司股东的净利润/营业收入(TTM),np_atsopcn_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30876,营业利润/营业总收入,op_to_total_revenue,%,财务分析 / 盈利能力,,是
30877,营业利润/营业总收入(TTM),op_to_total_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30878,营业利润/营业收入(TTM),op_to_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
30879,利润总额/营业收入(TTM),tp_to_oi_ttm,%,财务分析 / 盈利能力,TTM基准日,是
32526,利润总额/营业收入,tp_to_oi,%,财务分析 / 盈利能力,,是
32529,归属母公司股东净利润/营业总收入,total_equity_atsopc_to_revenue,%,财务分析 / 盈利能力,,是
32530,归属母公司股东净利润/营业总收入(TTM),np_atoopc_to_revenue_ttm,%,财务分析 / 盈利能力,货币币种、TTM基准日,是
33043,销售期间费用率,sales_dur_fee_rate,%,财务分析 / 盈利能力,,是
33044,资产减值损失/营业总收入,ail_to_revenue,%,财务分析 / 盈利能力,,是
33045,资产减值损失/营业总收入(TTM),ail_to_revenue_ttm,%,财务分析 / 盈利能力,TTM基准日,是
33598,研发费用/营业总收入,rad_expense_to_total_income,%,财务分析 / 盈利能力,,是
33864,平均资产收益率,roaa,%,财务分析 / 盈利能力,,是
30977,营业周期,operating_cycle,天,财务分析 / 营运能力,,是
30982,存货周转天数,inventory_turnover_days,天,财务分析 / 营运能力,,是
30983,应收账款周转天数,receivable_turnover_days,天,财务分析 / 营运能力,,是
30984,应收账款周转率,account_receivable_turnover,次,财务分析 / 营运能力,,是
30985,应付账款周转天数,accounts_payable_turnover_days,天,财务分析 / 营运能力,,是
30986,应付账款周转率,accounts_payable_turnover,次,财务分析 / 营运能力,,是
30987,存货周转率,inventory_turnover,次,财务分析 / 营运能力,,是
30988,流动资产周转率,current_asset_turnover,次,财务分析 / 营运能力,,是
30989,固定资产周转率,fixed_asset_turnover_ratio,次,财务分析 / 营运能力,,是
30990,总资产周转率,total_capital_turnover,次,财务分析 / 营运能力,,是
33046,营运资金周转天数,operate_capital_turnover_days,天,财务分析 / 营运能力,,是
33047,营运资金周转率,operating_capital_turnover,次,财务分析 / 营运能力,,是
31075,息税前利润EBIT,ebit,元,财务分析 / 衍生报表数据 / 基于利润表,货币币种,是
31076,息税折旧摊销EBITDA,ebitda,元,财务分析 / 衍生报表数据 / 基于利润表,货币币种,是
32651,归属于母公司股东的净利润（Non-GAAP）,npatsopc,,财务分析 / 衍生报表数据 / 基于利润表,货币币种,是
33033,非经常性损益,non_recurring_gains_and_losses,,财务分析 / 衍生报表数据 / 基于利润表,,是
33034,扣除非经常性损益后的归属母公司股东净利润,net_profit_after_nrgal_atsolc,,财务分析 / 衍生报表数据 / 基于利润表,,是
33035,经营活动净收益,operating_activity_net_income,,财务分析 / 衍生报表数据 / 基于利润表,货币币种,是
33036,价值变动净收益,value_chg_net_income,,财务分析 / 衍生报表数据 / 基于利润表,货币币种,是
33613,扣除非经常性损益后的归属母公司股东净利润,net_income_atpc_deduct,元,财务分析 / 衍生报表数据 / 基于利润表,报表类型,是
33877,扣非净利与归母净利较小值,smaller_between_npap_and_excl,元,财务分析 / 衍生报表数据 / 基于利润表,报表类型,是
31082,营业总成本(TTM),total_cost,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31084,营业成本-非金融类(TTM),non_financial_oc_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31085,营业支出-金融类(TTM),operate_cost_fiana_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31086,毛利(TTM),gross_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31087,销售费用(TTM),sales_fee_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31088,管理费用(TTM),manage_fee_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31089,财务费用(TTM),finance_cost_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31090,期间费用(TTM),period_fee,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31091,利息支出(TTM),interest_payout_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31092,营业利润(TTM),op_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31093,非营业利润(TTM),non_op_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31094,利润总额(TTM),total_profit_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31095,所得税(TTM),income_tax_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31096,净利润(TTM),ni_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31098,少数股东损益(TTM),minoritygal_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31099,扣除非经常性损益后的净利润(TTM),profit_dnrgal_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31100,持续经营净利润(TTM),continue_operate_net_profit_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31101,非持续经营净利润(TTM),non_continue_operate_net_profit_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31102,息税前利润(TTM),ebit_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31103,息税折旧摊销前利润(TTM),ebitda_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31104,经营活动净收益(TTM),operating_activity_net_income_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
31105,价值变动净收益(TTM),value_chg_net_income_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
32528,基本每股收益(EPS、TTM),basic_eps_ttm,元,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
33038,税前利润(TTM),profit_before_tax_ttm,,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
33039,税后利润(TTM),profit_after_tax_ttm,,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
33040,资产减值损失(TTM),asset_impairment_loss_ttm,,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
33041,经营溢利(TTM),operating_profit_ttm,,财务分析 / 衍生报表数据 / 基于利润表TTM,货币币种、TTM基准日,是
30991,企业自由现金流量,corp_free_cash_flow,,财务分析 / 衍生报表数据 / 基于现金流量表,货币币种,是
30992,当期计提折旧与摊销,daa_ott,,财务分析 / 衍生报表数据 / 基于现金流量表,货币币种,是
30994,投资活动现金净流量(TTM),ia_cash_net_flow_ttm,元,财务分析 / 衍生报表数据 / 基于现金流量表TTM,货币币种、TTM基准日,是
30995,筹资活动现金净流量(TTM),fa_cash_net_flow_ttm,元,财务分析 / 衍生报表数据 / 基于现金流量表TTM,货币币种、TTM基准日,是
30894,带息债务,interest_bearing_debt,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
30895,全部投入资本,total_invested_capital,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
30896,营运资本,operating_capital,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
30897,净营运资本,net_operation_capital,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
30898,留存收益,retained_income,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
30899,净债务,net_debt,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
30900,无息流动负债,noninterest_current_liab,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
30901,无息非流动负债,noninterest_noncurrent_liab,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
31467,有形资产净值,tanv,元,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
33042,有形资产,tangible_asset,,财务分析 / 衍生报表数据 / 基于资产负债表,货币币种,是
32675,资产总计(MRQ),assets_mrq,,财务分析 / 衍生报表数据 / 基于资产负债表MRQ,货币币种,是
32676,负债合计(MRQ),total_liab_mrq,,财务分析 / 衍生报表数据 / 基于资产负债表MRQ,货币币种,是
32677,权益合计(MRQ),total_equity_mrq,,财务分析 / 衍生报表数据 / 基于资产负债表MRQ,货币币种,是
32678,归属于母公司的股东权益(MRQ),equity_atsopc_mrq,,财务分析 / 衍生报表数据 / 基于资产负债表MRQ,货币币种,是
30941,资产负债率,asset_liab_ratio,%,财务分析 / 资本结构,,是
30946,权益乘数,equity_multiplier,%,财务分析 / 资本结构,,是
30947,产权比率,equity_ratio,%,财务分析 / 资本结构,,是
30949,流动资产/总资产,flow_assets_to_total_assets,%,财务分析 / 资本结构,,是
30950,非流动资产/总资产,noncurrent_assets_to_ta,%,财务分析 / 资本结构,,是
30951,流动负债/负债合计,flow_debt_to_total_debt,%,财务分析 / 资本结构,,是
30952,非流动负债/负债合计,noncur_liab_to_total_liab,%,财务分析 / 资本结构,,是
30953,归属母公司股东的权益/全部投入成本,equity_atsopc_to_total_invest,%,财务分析 / 资本结构,,是
30954,有形资产净值/总资产,tany_to_total_assets,%,财务分析 / 资本结构,,是
30955,带息债务/全部投入资本,dwi_total_invest_capital,%,财务分析 / 资本结构,,是
33048,有形资产/总资产,ta_to_total_asset,%,财务分析 / 资本结构,,是
33049,长期资本负债率,lt_liability_ratio,%,财务分析 / 资本结构,,是
33387,有息负债率,interest_bearing_debt_ratio,%,财务分析 / 资本结构,,是
33436,有息负债率(资产总额算),ibdebt_ratio_asset_base,%,财务分析 / 资本结构,,是
31354,存款总额,total_deposit_amt,元,财务分析 / 银行业专项指标,货币币种,是
31355,贷款总额,total_loan_amt,元,财务分析 / 银行业专项指标,货币币种,是
31356,资本充足率,capital_adequacy_ratio,%,财务分析 / 银行业专项指标,,是
31357,核心资本充足率,core_capital_adequacy_ratio,%,财务分析 / 银行业专项指标,,是
31358,一级资本充足率,first_capital_adequacy_ratio,%,财务分析 / 银行业专项指标,,是
31359,核心一级资本充足率,core_fc_adequacy_ratio,%,财务分析 / 银行业专项指标,,是
31360,重组贷款,recombine_loan,元,财务分析 / 银行业专项指标,货币币种,是
31361,不良贷款(NPLs),bad_loan,元,财务分析 / 银行业专项指标,货币币种,是
31362,不良贷款率,bad_loan_rate,%,财务分析 / 银行业专项指标,,是
31363,拨备覆盖率,provision_coverage,%,财务分析 / 银行业专项指标,,是
31364,不良贷款比例－3级分类,bad_loan_ratio_third_classi,%,财务分析 / 银行业专项指标,,是
31365,存贷款比例,deposit_loan_ratio,%,财务分析 / 银行业专项指标,,是
31366,存贷款比例(人民币),deposit_and_loan_ratio_rmb,%,财务分析 / 银行业专项指标,,是
