指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
19570,市场利率敏感性,ths_rate_sensitive_fund,,中国基金指标 / 绩效评估 / 风险收益指标,,
19725,成立以来最大回撤率同类平均,ths_similar_product_std_avg_maximum_drawdown_fund,%,中国基金指标 / 绩效评估 / 风险收益指标,基金分类,是
19726,成立以来年化波动率同类平均,ths_similar_product_std_avg_annualvolatility_fund,%,中国基金指标 / 绩效评估 / 风险收益指标,计算周期、收益率计算方法、基金分类,是
19930,基金组合久期（基于利率风险计算）,ths_portfolio_duration_ir_fund,,中国基金指标 / 绩效评估 / 风险收益指标,年度、基金报告期,
33417,最大回撤率,ths_max_retrace_rate_all_fund,%,中国基金指标 / 绩效评估 / 风险收益指标,起始交易日期、截止交易日期,
33569,下行标准差(年化),ths_downside_standard_deviation_annual_fund,%,中国基金指标 / 绩效评估 / 风险收益指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率,
33660,Sterling,ths_sterling_fund,,中国基金指标 / 绩效评估 / 风险收益指标,起始交易日期、截止交易日期、临界收益率,
33661,收益率偏度,ths_skewness_yield_fund,,中国基金指标 / 绩效评估 / 风险收益指标,起始交易日期、截止交易日期、计算周期,
33662,收益率峰度,ths_kurtosis_yield_fund,,中国基金指标 / 绩效评估 / 风险收益指标,起始交易日期、截止交易日期、计算周期,
00132,区间均升贴水,ths_avg_premium_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期,
00133,区间均升贴水率,ths_avg_premium_rate_int_fund,%,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期,
06433,区间前收盘价,ths_pre_close_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06434,区间开盘价,ths_open_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06435,区间最高价,ths_high_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06436,区间最低价,ths_low_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06437,区间收盘价,ths_close_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06438,区间最高收盘价,ths_high_close_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06439,区间最低收盘价,ths_low_close_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06440,区间最高价日,ths_high_date_int_fund,,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06441,区间最低价日,ths_low_date_int_fund,,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06442,区间最高收盘价日,ths_high_close_date_int_fund,,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06443,区间最低收盘价日,ths_low_close_date_int_fund,,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06444,相对大盘区间涨跌幅,ths_relative_chg_ratio_int_fund,%,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、大盘指数选项、复权方式,
06452,区间涨跌,ths_chg_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06453,区间涨跌幅,ths_int_chg_ratio_fund,%,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
06458,区间成交均价,ths_avg_price_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期,
07510,区间日均涨跌幅,ths_daily_avg_chg_ratio_int_fund,%,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期、复权方式,
20225,区间成交量(含大宗交易),ths_block_trade_vol_int_fund,,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期,
20226,区间成交额(含大宗交易),ths_block_amt_int_fund,元,中国基金指标 / 行情指标 / 区间行情,起始交易日期、截止交易日期,
00067,周均升贴水,ths_avg_premium_w_fund,元,中国基金指标 / 行情指标 / 周行情,,是
00068,周均升贴水率,ths_avg_premium_rate_w_fund,%,中国基金指标 / 行情指标 / 周行情,,是
06400,周前收盘价,ths_pre_close_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06401,周开盘价,ths_open_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06402,周最高价,ths_high_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06403,周最低价,ths_low_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06404,周收盘价,ths_close_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06405,周最高收盘价,ths_high_close_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06406,周最低收盘价,ths_low_close_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06407,周最高价日,ths_high_date_w_fund,,中国基金指标 / 行情指标 / 周行情,复权方式,
06408,周最低价日,ths_low_date_w_fund,,中国基金指标 / 行情指标 / 周行情,复权方式,
06409,周最高收盘价日,ths_high_close_date_w_fund,,中国基金指标 / 行情指标 / 周行情,复权方式,
06410,周最低收盘价日,ths_low_close_date_w_fund,,中国基金指标 / 行情指标 / 周行情,复权方式,
06446,周涨跌,ths_chg_w_fund,元,中国基金指标 / 行情指标 / 周行情,复权方式,是
06447,周涨跌幅,ths_chg_ratio_w_fund,%,中国基金指标 / 行情指标 / 周行情,复权方式,是
06455,周均价,ths_avg_price_w_fund,元,中国基金指标 / 行情指标 / 周行情,,是
00110,年均升贴水,ths_avg_premium_y_fund,元,中国基金指标 / 行情指标 / 年行情,,是
00111,年均升贴水率,ths_avg_premium_rate_y_fund,%,中国基金指标 / 行情指标 / 年行情,,是
00116,年相对大盘涨跌幅,ths_compare_chg_ratio_y_fund,%,中国基金指标 / 行情指标 / 年行情,大盘指数选项、复权方式,是
06422,年前收盘价,ths_pre_close_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06423,年开盘价,ths_open_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06424,年最高价,ths_high_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06425,年最低价,ths_low_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06426,年收盘价,ths_close_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06427,年最高收盘价,ths_high_close_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06428,年最低收盘价,ths_low_close_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06429,年最高价日,ths_high_date_y_fund,,中国基金指标 / 行情指标 / 年行情,复权方式,
06430,年最低价日,ths_low_date_y_fund,,中国基金指标 / 行情指标 / 年行情,复权方式,
06431,年最高收盘价日,ths_high_close_date_y_fund,,中国基金指标 / 行情指标 / 年行情,复权方式,
06432,年最低收盘价日,ths_low_close_date_y_fund,,中国基金指标 / 行情指标 / 年行情,复权方式,
06450,年涨跌,ths_chg_y_fund,元,中国基金指标 / 行情指标 / 年行情,复权方式,是
06451,年涨跌幅,ths_chg_ratio_y_fund,%,中国基金指标 / 行情指标 / 年行情,复权方式,是
06457,年均价,ths_avg_price_y_fund,元,中国基金指标 / 行情指标 / 年行情,,是
20227,近期创历史新高次数,ths_his_high_nearly_days_fund,,中国基金指标 / 行情指标 / 技术形态,近N天内、复权方式,是
20228,近期创历史新低次数,ths_his_low_nearly_days_fund,,中国基金指标 / 行情指标 / 技术形态,近N天内、复权方式,是
00050,升贴水,ths_premium_fund,元,中国基金指标 / 行情指标 / 日行情,,是
00051,升贴水率,ths_premium_rate_fund,%,中国基金指标 / 行情指标 / 日行情,,是
06395,前收盘价,ths_pre_close_fund,元,中国基金指标 / 行情指标 / 日行情,复权方式,是
06396,开盘价,ths_open_price_fund,元,中国基金指标 / 行情指标 / 日行情,复权方式,是
06397,最高价,ths_high_price_fund,元,中国基金指标 / 行情指标 / 日行情,复权方式,是
06398,最低价,ths_low_fund,元,中国基金指标 / 行情指标 / 日行情,复权方式,是
06399,收盘价,ths_close_price_fund,元,中国基金指标 / 行情指标 / 日行情,复权方式,是
06445,涨跌,ths_chg_fund,元,中国基金指标 / 行情指标 / 日行情,复权方式,是
06454,均价,ths_avg_price_fund,元,中国基金指标 / 行情指标 / 日行情,,是
11965,成交量,ths_vol_fund,,中国基金指标 / 行情指标 / 日行情,,是
20223,成交量(含大宗交易),ths_vol_btin_fund,,中国基金指标 / 行情指标 / 日行情,,是
20224,成交额(含大宗交易),ths_amt_btin_fund,元,中国基金指标 / 行情指标 / 日行情,,是
33085,交易状态,ths_trading_status_fund,,中国基金指标 / 行情指标 / 日行情,,
00088,月均升贴水,ths_avg_premium_m_fund,元,中国基金指标 / 行情指标 / 月行情,,是
00089,月均升贴水率,ths_avg_premium_rate_m_fund,%,中国基金指标 / 行情指标 / 月行情,,是
00094,月相对大盘涨跌幅,ths_compare_chg_ratio_m_fund,%,中国基金指标 / 行情指标 / 月行情,大盘指数选项、复权方式,是
06411,月前收盘价,ths_pre_close_m_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06412,月开盘价,ths_open_m_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06413,月最高价,ths_high_m_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06414,月最低价,ths_low_m_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06415,月收盘价,ths_close_m_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06416,月最高收盘价,ths_high_close_m_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06417,月最低收盘价,ths_low_close_m_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06418,月最高价日,ths_high_date_m_fund,,中国基金指标 / 行情指标 / 月行情,复权方式,
06419,月最低价日,ths_low_date_m_fund,,中国基金指标 / 行情指标 / 月行情,复权方式,
06420,月最高收盘价日,ths_high_close_date_m_fund,,中国基金指标 / 行情指标 / 月行情,复权方式,
06421,月最低收盘价日,ths_low_close_date_m_fund,,中国基金指标 / 行情指标 / 月行情,复权方式,
06448,月涨跌,ths_chgm_fund,元,中国基金指标 / 行情指标 / 月行情,复权方式,是
06449,月涨跌幅,ths_chg_ratio_m_fund,%,中国基金指标 / 行情指标 / 月行情,复权方式,是
06456,月均价,ths_avg_price_m_fund,元,中国基金指标 / 行情指标 / 月行情,,是
15090,区间流入额,ths_inflow_amt_int_fund,元,中国基金指标 / 行情指标 / 资金流向 / 区间流向指标,起始交易日期、截止交易日期、类别,
15091,区间流出额,ths_outflow_amt_int_fund,元,中国基金指标 / 行情指标 / 资金流向 / 区间流向指标,起始交易日期、截止交易日期、类别,
15092,区间净流入额,ths_interval_netcashflow_fund,元,中国基金指标 / 行情指标 / 资金流向 / 区间流向指标,起始交易日期、截止交易日期,
15093,区间流入量,ths_inflow_vol_int_fund,股,中国基金指标 / 行情指标 / 资金流向 / 区间流向指标,起始交易日期、截止交易日期、类别,
15094,区间流出量,ths_outflow_vol_int_fund,股,中国基金指标 / 行情指标 / 资金流向 / 区间流向指标,起始交易日期、截止交易日期、类别,
15095,区间净主动买入额,ths_net_active_buy_amt_int_fund,元,中国基金指标 / 行情指标 / 资金流向 / 区间流向指标,起始交易日期、截止交易日期、类别,
15096,区间净主动买入量,ths_net_active_buy_vol_int_fund,股,中国基金指标 / 行情指标 / 资金流向 / 区间流向指标,起始交易日期、截止交易日期、类别,
15046,流入额,ths_inflow_amt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15047,流出额,ths_outflow_amt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15048,流入量,ths_inflow_vol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15049,流出量,ths_outflow_vol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15050,净买入额,ths_net_buy_amt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15051,净买入量,ths_net_buy_vol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15052,主动买入额,ths_active_buy_amt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15053,主动卖出额,ths_active_sell_amt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15054,主动买入量,ths_active_buy_vol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15055,主动卖出量,ths_active_sell_vol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15056,净主动买入额,ths_net_active_buy_amt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15057,净主动买入量,ths_net_active_buy_vol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,类别,是
15058,主动买入特大单量,ths_zdmrtddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15059,主动买入特大单金额,ths_zdmrtddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15060,被动买入特大单量,ths_bdmrtddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15061,被动买入特大单金额,ths_bdmrtddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15062,主动卖出特大单量,ths_zdmctddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15063,主动卖出特大单金额,ths_zdmctddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15064,被动卖出特大单量,ths_bdmctddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15065,被动卖出特大单金额,ths_bdmctddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15066,主动买入大单量,ths_zdmrddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15067,主动买入大单金额,ths_zdmrddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15068,被动买入大单量,ths_bdmrddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15069,被动买入大单金额,ths_bdmrddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15070,主动卖出大单量,ths_zdmcddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15071,主动卖出大单金额,ths_zdmcddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15072,被动卖出大单量,ths_bdmcddl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15073,被动卖出大单金额,ths_bdmcddje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15074,主动买入中单量,ths_zdmrzdl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15075,主动买入中单金额,ths_zdmrzdje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15076,被动买入中单量,ths_bdmrzdl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15077,被动买入中单金额,ths_bdmrzdje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15078,主动卖出中单量,ths_zdmczdl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15079,主动卖出中单金额,ths_zdmczdje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15080,被动卖出中单量,ths_bdmczdl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15081,被动卖出中单金额,ths_bdmczdje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15082,主动买入小单量,ths_activebuysmallvol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15083,主动买入小单金额,ths_activebuysmallamt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15084,主动卖出小单量,ths_activesellsmallvol_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15085,主动卖出小单金额,ths_activesellsmallamt_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15086,小单买入量,ths_xdmrl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15087,小单买入金额,ths_xdmrje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15088,小单卖出量,ths_xdmcl_fund,股,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15089,小单卖出金额,ths_xdmcje_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
15275,净流入额,ths_netcashflow_fund,元,中国基金指标 / 行情指标 / 资金流向 / 日流向指标,,是
20161,最新报告期,ths_latest_rp_fund,,中国基金指标 / 财务报表(新准则),数据类型,
20119,其他利息收入,ths_other_interest_income_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20120,证券出借利息收入,ths_security_lending_income_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20121,基金投资收益-卖出/赎回基金成交总额,fund_invest_income_mcjjcjze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20122,基金投资收益-卖出/赎回基金成本总额,fund_invest_income_mcjjcbze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20123,基金投资收益-买卖基金差价收入应缴纳增值税额,fund_invest_income_mmjjcjsryjnzzse_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20124,基金投资收益-交易费用,ths_fund_invest_income_td_fee_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20125,股票投资收益-卖出股票成交总额,ths_stock_invest_income_mcgpcjze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20126,股票投资收益-卖出股票成本总额,ths_stock_invest_income_mcgpcbze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20127,股票投资收益-交易费用,ths_stock_invest_income_td_fee_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20128,股票投资收益-买卖股票差价收入,ths_stock_invest_income_mmgpcjsr_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20129,贵金属投资公允价值变动收益,ths_precious_metal_invest_fv_chg_income_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20130,期货投资公允价值变动收益,ths_future_invest_fv_chg_income_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20131,汇兑收入,ths_exchange_income_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20162,净利润,ths_np_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,,是
20230,买卖债券差价收入-卖出债券(债转股及债券到期兑付)成交总额,ths_mmzqcjsr_mczqcjze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20231,买卖债券差价收入-卖出债券(债转股及债券到期兑付)成本总额,ths_mmzqcjsr_mczqcbze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20232,买卖债券差价收入-应计利息总额,ths_mmzqcjsr_yjlxze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20233,买卖债券差价收入-交易费用,ths_mmzqcjsr_jyfy_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20234,买卖债券差价收入-买卖债券差价收入,ths_mmzqcjsr_mmzqcjsr_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20235,买卖股票差价收入-卖出股票成交总额,ths_mmgpcjsr_mcgpcjze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20236,买卖股票差价收入-卖出股票成本总额,ths_mmgpcjsr_mcgpcbze_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20237,买卖股票差价收入-交易费用,ths_mmgpcjsr_jyfy_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
20238,买卖股票差价收入-买卖股票差价收入,ths_mmgpcjsr_mmgpcjsr_fund,元,中国基金指标 / 财务报表(新准则) / 基金利润表,年度,是
19928,资产减值损失,ths_asset_impairment_loss_fund,元,中国基金指标 / 财务指标(新准则) / REITs主要财务指标,年度,
17544,营业总收入,ths_rs_total_revenue_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17545,营业收入,ths_rs_revenue_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17546,营业总成本,ths_rs_operating_costs_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17547,营业成本,ths_rs_operating_cost_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17548,税金及附加,ths_rs_taxes_and_surcharge_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17549,销售费用,ths_rs_sales_fee_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17550,管理费用,ths_rs_manage_fee_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17551,研发费用,ths_rs_rad_cost_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17552,财务费用,ths_rs_financing_expenses_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17557,营业利润,ths_rs_op_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17558,利润总额,ths_rs_profit_total_amt_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17559,净利润,ths_rs_net_profit_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17560,综合收益总额,ths_rs_total_compre_income_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17561,货币资金,ths_rs_currency_funds_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17562,应收票据,ths_rs_bills_receivable_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17563,应收账款,ths_rs_account_receivable_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17564,其他应收款(合计),ths_rs_othr_receivables_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17565,流动资产合计,ths_rs_total_current_assets_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17566,投资性房地产,ths_rs_invest_property_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17567,非流动资产合计,ths_rs_total_noncurrent_assets_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17568,资产总计,ths_rs_total_assets_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17569,应付票据及应付账款,ths_rs_bp_and_ap_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17570,预收款项,ths_rs_pre_receivable_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17571,应交税费,ths_rs_tax_payable_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17572,其他应付款(合计),ths_rs_othr_payables_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17573,流动负债合计,ths_rs_total_current_liab_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17574,负债合计,ths_rs_total_liab_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17575,实收资本(或股本),ths_rs_paid_in_capital_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17576,资本公积金,ths_rs_capital_reserve_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17577,盈余公积金,ths_rs_surplus_reserve_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17578,未分配利润,ths_rs_undstrbtd_profit_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17579,归属于母公司所有者权益合计,ths_rs_total_quity_atsopc_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17580,所有者权益合计,ths_rs_total_holders_equity_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17581,负债和所有者权益总计,ths_rs_total_liab_and_holders_equity_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17582,经营活动现金流入小计,ths_rs_sub_total_of_ci_from_oa_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17583,经营活动现金流出小计,ths_rs_sub_total_of_cos_from_oa_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17584,经营活动产生的现金流量净额,ths_rs_ncf_from_oa_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17585,销售商品、提供劳务收到的现金,ths_rs_cash_received_of_sales_service_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17586,购买商品、接受劳务支付的现金,ths_rs_goods_buy_and_service_cash_pay_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17587,支付的各项税费,ths_rs_payments_of_all_taxes_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17588,支付其他与经营活动有关的现金,ths_rs_othrcash_paid_relating_to_oa_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17589,投资活动现金流入小计,ths_rs_sub_total_of_ci_from_ia_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17590,投资活动现金流出小计,ths_rs_sub_total_of_cos_from_ia_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17591,投资活动产生的现金流量净额,ths_rs_ncf_from_ia_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17592,筹资活动现金流入小计,ths_rs_sub_total_of_ci_from_fa_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17593,筹资活动现金流出小计,ths_rs_sub_total_of_cos_from_fa_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17594,筹资活动产生的现金流量净额,ths_rs_ncf_from_fa_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
17595,现金及现金等价物净增加额,ths_rs_net_increase_in_cce_fund,元,中国基金指标 / 财务指标(新准则) / REITs项目公司历史财务数据,年度、报表类型,是
04267,单季度.基金利润,ths_fund_profit_q_fund,元,中国基金指标 / 财务指标(新准则) / 季度财务指标,年度,是
04268,单季度.报告期利润扣减公允价值变动损益后的净额,ths_profit_deduct_fv_chggal_fund,元,中国基金指标 / 财务指标(新准则) / 季度财务指标,年度,是
04269,单季度.加权平均基金份额本期利润,ths_wgt_avg_fund_share_profit_fund,元,中国基金指标 / 财务指标(新准则) / 季度财务指标,年度,是
