000876,268.2,农林牧渔
000911,14.61,农林牧渔
000930,84.09,农林牧渔
000972,24.84,农林牧渔
000998,97.53,农林牧渔
001201,22.16,农林牧渔
001313,49.5,农林牧渔
001338,43.9,农林牧渔
001366,18.17,农林牧渔
002041,71.46,农林牧渔
002069,21.59,农林牧渔
002100,79.87,农林牧渔
002124,40.43,农林牧渔
002157,215.72,农林牧渔
002215,70.72,农林牧渔
002234,19.86,农林牧渔
002286,32.57,农林牧渔
002299,187.72,农林牧渔
002321,35.68,农林牧渔
002385,94.21,农林牧渔
002458,77.21,农林牧渔
002481,43.38,农林牧渔
002548,28.64,农林牧渔
002556,43.87,农林牧渔
002567,45.67,农林牧渔
002679,19.14,农林牧渔
002688,35.95,农林牧渔
002696,16.95,农林牧渔
002746,36.05,农林牧渔
002772,44.48,农林牧渔
002852,20.92,农林牧渔
002868,24.73,农林牧渔
002891,85.69,农林牧渔
002982,14.22,农林牧渔
003030,18.29,农林牧渔
300021,33.8,农林牧渔
300087,61.63,农林牧渔
300094,27.86,农林牧渔
300119,49.44,农林牧渔
300138,36.72,农林牧渔
300175,21.75,农林牧渔
300189,39.7,农林牧渔
300268,14.25,农林牧渔
300313,15.31,农林牧渔
300511,29.16,农林牧渔
300673,19.75,农林牧渔
300761,99.96,农林牧渔
300871,46.96,农林牧渔
300967,17.48,农林牧渔
300970,24.08,农林牧渔
300999,129.53,农林牧渔
301498,70.84,农林牧渔
600097,19.49,农林牧渔
600108,63.86,农林牧渔
600127,33.37,农林牧渔
600191,48.64,农林牧渔
600195,61.47,农林牧渔
600201,134.3,农林牧渔
600251,68.14,农林牧渔
600265,27.14,农林牧渔
600313,58.11,农林牧渔
600354,25.86,农林牧渔
600359,21.56,农林牧渔
600371,18.96,农林牧渔
600467,30.24,农林牧渔
600540,20.29,农林牧渔
600598,190.03,农林牧渔
600737,233.13,农林牧渔
600883,17.4,农林牧渔
600965,21.04,农林牧渔
600975,52.99,农林牧渔
601118,214.4,农林牧渔
601952,105.28,农林牧渔
601996,24.77,农林牧渔
603151,19.35,农林牧渔
603182,19.55,农林牧渔
603231,16.15,农林牧渔
603336,45.84,农林牧渔
603363,56.46,农林牧渔
603477,65.9,农林牧渔
603566,35.37,农林牧渔
603609,51.86,农林牧渔
603668,60.34,农林牧渔
603717,17.52,农林牧渔
605296,128.2,农林牧渔
688098,37.04,农林牧渔
688156,26.16,农林牧渔
688526,56.31,农林牧渔
920023,4.7,农林牧渔
920087,16.47,农林牧渔
920275,7.36,农林牧渔
920371,13.83,农林牧渔
920403,11.21,农林牧渔
920419,9.57,农林牧渔
920729,5.13,农林牧渔
920964,6.68,农林牧渔
000028,102.28,医药生物
000078,35.97,医药生物
000153,24.0,医药生物
000403,87.86,医药生物
000411,53.22,医药生物
000423,281.12,医药生物
000504,24.75,医药生物
000513,167.37,医药生物
000516,86.87,医药生物
000518,33.77,医药生物
000534,144.56,医药生物
000566,59.52,医药生物
000590,20.94,医药生物
000597,61.44,医药生物
000623,218.55,医药生物
000650,68.3,医药生物
000661,262.19,医药生物
000705,17.26,医药生物
000710,25.31,医药生物
000739,190.61,医药生物
000756,67.1,医药生物
000766,257.05,医药生物
000788,29.92,医药生物
000790,22.41,医药生物
000813,62.69,医药生物
000908,49.36,医药生物
000915,65.36,医药生物
000919,37.12,医药生物
000931,33.05,医药生物
000950,88.14,医药生物
000952,19.78,医药生物
000953,19.62,医药生物
000989,55.12,医药生物
001367,23.18,医药生物
002004,76.65,医药生物
002007,198.74,医药生物
002019,81.98,医药生物
002020,90.79,医药生物
002022,24.48,医药生物
002030,71.01,医药生物
002038,45.83,医药生物
002044,206.88,医药生物
002082,66.49,医药生物
002086,27.04,医药生物
002099,86.99,医药生物
002102,45.63,医药生物
002107,33.03,医药生物
002168,28.23,医药生物
002172,22.19,医药生物
002173,73.95,医药生物
002198,15.48,医药生物
002219,58.89,医药生物
002223,245.84,医药生物
002252,293.82,医药生物
002262,166.95,医药生物
002275,69.97,医药生物
002287,109.68,医药生物
002317,179.82,医药生物
002332,79.36,医药生物
002349,51.37,医药生物
002365,25.93,医药生物
002370,38.55,医药生物
002382,53.08,医药生物
002390,51.86,医药生物
002393,43.08,医药生物
002399,112.75,医药生物
002412,28.38,医药生物
002424,51.26,医药生物
002437,54.18,医药生物
002462,34.57,医药生物
002524,17.72,医药生物
002550,59.96,医药生物
002551,18.14,医药生物
002566,14.46,医药生物
002581,13.35,医药生物
002589,34.55,医药生物
002603,209.65,医药生物
002622,17.81,医药生物
002644,36.82,医药生物
002675,95.82,医药生物
002693,34.81,医药生物
002727,40.55,医药生物
002728,42.91,医药生物
002737,69.15,医药生物
002742,17.81,医药生物
002755,120.38,医药生物
002773,140.1,医药生物
002788,40.09,医药生物
002793,42.79,医药生物
002817,17.37,医药生物
002826,29.09,医药生物
002864,19.45,医药生物
002872,9.97,医药生物
002873,17.93,医药生物
002880,46.77,医药生物
002898,9.96,医药生物
002900,15.48,医药生物
002901,121.19,医药生物
002907,45.54,医药生物
002923,25.01,医药生物
002932,22.17,医药生物
002940,51.38,医药生物
002950,42.49,医药生物
003020,25.94,医药生物
300003,189.63,医药生物
300006,48.25,医药生物
300009,95.47,医药生物
300016,43.57,医药生物
300026,90.04,医药生物
300030,16.5,医药生物
300039,38.51,医药生物
300049,91.4,医药生物
300086,26.26,医药生物
300110,30.24,医药生物
300111,38.1,医药生物
300122,169.72,医药生物
300142,193.17,医药生物
300143,57.19,医药生物
300147,64.88,医药生物
300149,43.23,医药生物
300158,46.1,医药生物
300171,63.3,医药生物
300181,80.07,医药生物
300194,33.5,医药生物
300199,163.86,医药生物
300204,95.27,医药生物
300206,42.43,医药生物
300233,46.45,医药生物
300238,30.65,医药生物
300239,32.08,医药生物
300244,99.44,医药生物
300246,32.97,医药生物
300254,18.91,医药生物
300255,230.14,医药生物
300267,48.08,医药生物
300289,30.8,医药生物
300294,73.57,医药生物
300298,62.92,医药生物
300314,13.41,医药生物
300318,34.39,医药生物
300326,42.43,医药生物
300341,71.79,医药生物
300347,248.46,医药生物
300357,107.53,医药生物
300358,55.47,医药生物
300363,81.02,医药生物
300381,27.51,医药生物
300396,17.29,医药生物
300401,118.21,医药生物
300404,24.78,医药生物
300406,47.61,医药生物
300434,32.71,医药生物
300436,125.39,医药生物
300439,23.94,医药生物
300452,23.46,医药生物
300453,33.22,医药生物
300463,41.15,医药生物
300482,75.99,医药生物
300485,24.81,医药生物
300497,101.82,医药生物
300519,14.15,医药生物
300529,79.43,医药生物
300534,21.93,医药生物
300558,259.39,医药生物
300562,21.27,医药生物
300573,110.86,医药生物
300583,21.35,医药生物
300584,31.47,医药生物
300595,72.53,医药生物
300601,103.63,医药生物
300633,48.69,医药生物
300636,24.43,医药生物
300639,32.58,医药生物
300642,16.7,医药生物
300653,26.95,医药生物
300676,151.06,医药生物
300677,182.61,医药生物
300683,29.69,医药生物
300685,65.88,医药生物
300702,44.46,医药生物
300705,36.56,医药生物
300723,146.21,医药生物
300725,70.12,医药生物
300753,17.61,医药生物
300832,290.87,医药生物
300841,54.43,医药生物
300869,28.58,医药生物
300878,49.58,医药生物
300937,12.88,医药生物
300942,24.1,医药生物
300966,22.46,医药生物
300981,39.18,医药生物
301015,100.59,医药生物
301017,36.94,医药生物
301033,26.68,医药生物
301047,74.32,医药生物
301060,31.15,医药生物
301065,15.7,医药生物
301075,50.86,医药生物
301080,56.72,医药生物
301087,86.19,医药生物
301089,19.03,医药生物
301093,192.73,医药生物
301096,44.13,医药生物
301097,14.37,医药生物
301103,18.59,医药生物
301111,48.24,医药生物
301122,21.51,医药生物
301126,12.23,医药生物
301130,14.73,医药生物
301166,14.62,医药生物
301188,177.19,医药生物
